concept_id,concept_from_alex_street
55500360,voting lists
4066615491,party held
1328909920,mexican woman
2431441257,ranks th
3555451348,henrietta smith
4138926105,american nations
560016256,estelle r
32036194,mayfleld boad
540912278,college education
1377922737,connecticut avenue
2059292358,privy councillor
2444187100,families falling
3935207797,norse-american centennial
1562713684,cowley v
249665557,nannie reed
1456686703,pre-convention conference
1659238835,physical conditions
4247113825,money wages
5828711,richard c
4051119556,deeply interested
1299498782,net weight
470560237,wold commented
605869642,unanimously agreed
3640825132,burns co
3146925565,industrial activity
3561375873,metropolitan bank
3302922643,herman seminary
2745893664,lehigh ave
1685431283,compulsory examination
1919171585,civilized countries
4122120188,anne carter
423004752,may go
2840430646,seating capacity
117460486,secretary taft
2502075358,birthday fund
2949087825,international guild
712939582,must follow
3170984498,bible institutes
478137607,acnes school
139572374,south street
2736989410,tell paul
1930407761,upon request
3968747577,notorious fact
2735556182,vocational board
3103629519,fifteen states
2300926397,emile grauert
2338233184,asked us
2266621049,yearly due
1107963209,pennsylvania railroad
2803485685,woman inventor
2761203876,carry insurance
1716064381,party woman
755765944,felix alcan
3996091981,three r
3902344632,misleading headlines
769904354,feel lak
1854747657,federation states
3675337974,civic rights
2925007416,carry forward
769339505,least one
545625343,aircraft divisions
1768849675,enfranchise women
1221603399,parrot-educated group
3201116770,julian abele
201021688,building owners
503335793,minnie mcdaniels
1000277560,would mention
1094503424,rich enough
3207581971,league movement
2414504886,empty platitude
2699820492,dear ones
3049166370,columbia heights
3287123806,monroe museum
4237853862,last february
603908653,one bill
1469197169,deceased husband
3977519475,julian leavitt
967425617,representative anthony
4289397901,market price
2303082364,young friend
1957094905,serious handicap
1077775429,gymnasium suits
184915353,union sent
232307067,act providing
3249292940,dear friend
3459567892,announced recently
113520573,greenhill avenue
3814856572,centre street
1290316110,industry proper
1693004559,active support
3222591681,would remove
3454117487,inheritance bill
182011085,adversely reported
1272578021,changed fundamentally
3604663533,constantly recurring
4099321092,sentimental traditions
693881926,undersigned women
72946357,leslie wallace
815559792,time came
1784297857,always scrubbing
