concept_id,concept_from_alex_street
3143349606,inescapable duty
1643924575,flower seeds
407438638,rural communities
1866872595,eighteen governors
2626623793,far easier
4180389035,two continents
217758602,valuable information
270987657,political footing
4073615556,congressional district
100886794,made use
261001508,shall prepare
610316836,offered us
192414865,two exceptions
1765356062,swann harding
3646661406,league secretariat
403052912,leagues must
53312531,fairy queen
1273749230,sexless law
2512233420,great success
2666020708,new problems
707986628,preston clark
441572861,national scale
1630041206,pass unto
1653405253,race ineligible
258825625,shirley w
3099893723,lofloten skeries
1689941011,john rogers
3409934387,entire life
1020897282,installation program
3744362914,medieval times
113264930,international field
4229374025,pierce hall
2000235281,chicago endorses
147129673,baltimore league
2223112411,soloist upon
1490822074,modern medicine
1913130498,vital efficiency
1403298044,wholly lacking
3782327054,came back
3056423083,john v
3737237675,sarah h
2571323605,lecture  chicago
3714680665,audience stood
1129450080,national secretaries
1846315689,recent session
714386348,portland knew
1847586434,canneries engaged
1117685625,homemaking work
1490089652,going toward
4206632437,following comment
2120164936,good use
203646276,human relations
2103029058,successful performance
3594077801,black haiti
1193517962,directly behind
3065243669,new south
3307103763,sister nancy
3857721062,imitate men
3474842936,may hereafter
3106376569,much trouble
1121235783,state power
2494474290,marymount college
1673434088,maximum productivity
3451973618,funds raised
4271128640,higher salaries
926607868,agreed report
2952692219,initial measure
503301495,common belief
3313266655,specific work
1550909500,securing work
2917757862,rudolph miller
1064336846,graduating class
3348340890,city solicitor
2652352789,houses rented
680141618,never ratified
3957615752,seven clubs
3026600014,industrial employment
2754316864,administrative officials
301189858,oldest member
2351234841,birdie p
3082921191,hand january
1898556205,six men
1876844252,male jury
633782807,indiana ave
2272280370,city magistrate
285966951,shall engage
2152372455,proved successful
91065866,migratory birds
2179717597,legal subjection
3298393768,took charge
4291510260,musical talent
4264961091,treating one-half
2025176788,way back
2452329451,teresa carreno
1102269998,six countries
1764315257,ramsay macdonald
4018822829,john peterson
6862990,printing establishment
1217730515,rising vote
1138477792,jessica henderson
