concept_id,concept_from_alex_street
2188298792,convention
3494483742,convicted
4235581667,wounded
1845698922,alert
1872284305,heredity
4030585399,tiffany
2457412827,impression
1526241526,baby
4043890148,plains
3071034526,lend
1270761836,laughter
3456864306,receipts
2607598357,muzheruddin
3607504751,altered
3830067045,affirmation
2862035670,toil
3771122969,certificates
3210231160,participated
26430168,roses
2250860896,effect
2222212187,output
3256562745,removal
2782300164,previously
21989631,moller
1547638290,direct
2880581038,sabbath
3258180942,loudly
1660458000,handbook
3964926761,tolbert
381940976,mistaken
371816166,florence
3532420708,privileged
3461259398,classified
32876791,lakewood
1510603904,curtail
4103036145,superior
526112604,footing
1889325614,famous
3029499972,goodbye
1033905838,canada
3652701083,remedy
452073772,victories
733354066,lysistrata
3552734236,crane
3977195836,lincoln
1093421355,lifetime
2498307175,enough
746892364,watching
1324114964,skin
4244524437,first
552875820,irene
2631731350,material
3199654235,wrought
1951586097,included
263070682,breeze
421434169,drawing
385901107,resign
1948320809,whitney
2287763569,licensing
3450270666,reported
1346094451,bright
1902322262,mouth
2188013534,bethune
1156017678,pan-americanism
608872054,entertainments
2825937580,farewell
290658255,excelled
1792328012,workhouse
1418052150,wrote
3278506302,ushers
484099475,communities
1961515397,dick
794264762,spoke
4292328105,meadowmount
1356129389,commentary
1194113355,poverty
642414592,panama
2041613960,chinese
2024688513,butler
3226619958,helpmate
968657559,cool
892427272,helpless
4192089409,space
1344558233,exposure
864401319,flames
305911662,weed
1893439739,quality
748211102,hanged
1040964113,winsor
717497078,invite
3164057970,mules
2620153335,resides
2446236314,jeanne
2992069086,falls
212682951,sieu
2007678921,voted
223312299,fired
1125316582,great-grandfather
3709769266,related
527213083,distribution
