concept_id,concept_from_alex_street
879068277,rooming
80156422,legality
3129333341,saddle
2796049352,delhi
1110837809,marvelous
3472713483,grind
1830544947,nance
3979253330,equity
986069175,proviso
2301029144,augspurg
3744233754,sterilizing
2465057263,woll
1563725195,crockett
766294313,beneficiaries
324981345,stimulate
4294412742,fighter
3598390691,legs
158462855,contacts
3505161770,royalists
667233011,penitence
1161754837,cinque
1724468946,mausoleum
3523931308,hackenburg
342186814,anachronism
3097479616,accord
152476579,decreed
1324881687,useless
3357982766,propolition
222249570,flower
1225067559,herein
2275128107,crack
2320337965,rods
369062818,oven
3375631500,logs
3950527279,levin
3002244234,paragraphs
3644340729,uphold
1251756340,wickedness
936687154,sevilla
2731365749,tease
2317753963,perish
3926580722,cogs
42304146,night-workers
2147549413,ropes
2366911944,heretofore
2692232772,underclothed
3218430670,subscribers
1026305834,handy
1498280137,bold
1709817891,cafeteria
3063603536,afmerica
2953805410,relegated
2948699193,fraid
542953744,shippers
3305293553,regent
3604993534,proofs
2976228635,hayden
3342456654,plight
3068082468,salt
2122293798,fitzpatrick
2745375467,isles
269306032,frowned
4163848138,biblemrs
281407061,pulpits
3931381884,darkie
509023729,marbury
2219233705,induce
4153971618,twenty-eight
3610639809,internationally
1326171903,coachman
1705015318,half-brother
2202869729,sponge
2949814661,aquilla
2553682091,ripples
4172704525,aiding
275431937,ranned
1930830942,bursts
3611190047,frankly
3056853656,fours
1008886936,false
2971220630,hartline
3040267289,trusting
2843941162,multigrapbing
2012088860,treason
2775362293,publishers
1876711994,loveliest
3922132361,ex-officio
3377279888,original
3033435415,experienced
1025297613,washtub
934703056,tested
2623898550,schick
1194275092,ranger
2586586654,gironde
2080331951,commendation
2782629683,endearment
1823619973,neuchatel
3697712727,blazed
1287487807,apostles
2234016772,matched
