concept_id,concept_from_alex_street
760403233,periodic illness
1538412174,government departments
2510532736,transit league
365929833,feminist progress
2810729682,write stories
2658340941,marion parris
2852869225,adkins vs
1699093639,later presented
4015423628,occasionally stopping
999445194,big house
3047055496,acting mayor
3588804514,party claims
2890668507,hattie fairfax
2118892680,much power
3682295176,mature age
781775655,nancy lewis
1661315128,another year
1988412493,obtain equality
4172057498,vote upon
2994144780,equalizing pay
812059869,darker hue
4293292122,colored superintendent
2284737560,rule vii
1064710874,cuban patriot
3653113713,every organization
1012831013,convention banquet
3731570430,michigan st
4000870793,united front
2857755916,creative work
2065849923,green cloth
4078534799,four men
4212879600,fathers loved
3949624059,important conference
1499317677,replacing men
1191405319,nineteen countries
436237068,best development
108773592,party ticket
1910282122,statutory law
494035760,political freedom
704063168,louisiana chairman
1931807518,entire year
169014650,working efficiency
2863607125,named emergency
4238022389,john leaming
517660743,league discourage
3522075822,wild talk
4006964778,static quality
3030065578,countries represented
1289844288,phillips moved
3886634801,good health
1438345758,sympathetic groups
3981427782,city clubs
3046146810,international matters
3585737421,awfully difficult
2012253372,personal needs
2160057577,higher grades
1932234363,state councils
1222192133,free option
2148975633,international position
2383563828,northern states
1890831477,doctor moses
3158907005,argentine group
2770617578,certain persons
1339165940,imposed upon
2892649983,voters must
20344588,earnest worker
3024167827,shed work
1419309391,suspend immigration
2064899745,governing influence
3427179811,required amount
362331940,adult women
1654079140,sixteen measures
122411044,practically solved
1133120622,long line
1981888339,education denying
2022665160,lady waitresses
3586401255,nothing short
1131662244,catholic citizen
3510132842,sessions biennially
497001172,paul robeson
1535147486,imagination enough
3663966146,accept membership
3606186470,without rest
1721164237,joie ray
1363215107,ethel leginska
427252844,vocational work
1121062397,large extent
2120244828,interlude dance
1215637025,satisfactory legislation
3951489677,gertrude brooks
2615860847,noble dream
3949620039,english woman
1513854844,nation-wide depression
2546272501,catherine smith
1999316781,long delayed
3162388985,great experiment
1337138295,deportation order
2143570194,josephine bruce
3117052515,free access
2250880906,rebecca street
