concept_id,concept_from_alex_street
2305037791,family social service worker
1543952947,madame lillian von matsch
2700506290,administrative officers shall construe
295157406,fourth ohio congressional district
3094653828,new york herald tribune
2964631051,reports due first meeting
893622895,albert de silver  marion
1199621881,children whose indirect employers
3591297207,madame von matsch said
1269609754,something like thirty minutes
3918535949,proposed equal rights plank
2536547877,chicago summer school  chicago
96362695,civil service commission judge
3379824355,american social hygiene association
2400331432,union rescue home mission
866751500,columbia university  professor j
796790899,improve conditions unless sustained
689005996,codes already made public
4088192363,die frau im statt
2728193593,properly constituted state authority
4271616416,improve home working conditions
787268732,transmit united states citizenship
2719470840,representative ethel cole cunningham
1623571438,party advocates effective guarantees
1291383663,four american republics upon
3535529853,colored women — officers
3704085282,united states patent office
2960441705,protect married women teachers
4288442789,see two working women
2894796458,gernon  dean virginia c
2362010891,edward dreier mary e
2188748607,field secretary national league
624260017,brooklyn rapid transit women
3451308624,state administrative agency shall
1734466775,american women marry abroad
2013487389,crothers  miss frances g
2065433963,executive committee meeting continued
2792597324,united states would refrain
710380089,proposed equal rights treaty
1718460622,hotel raleigh program thursday
22608994,bethel baptist institutional church
4158680536,really well qualified inspector
3894989743,ordinarily perform manual work
4269579655,coleman  miss ada l
3535894354,preparatory high school established
721823968,local child labor committees
3847858377,one hundred years ago
3539594298,criminal element among negroes
1112085329,working unreasonably long hours
3730478229,inordinate pressure put upon
4016093328,south orange new york
2188293260,new york state department
3013404779,brooks  miss bernice v
676305657,following equal rights measures
3543969493,west virginia state federation
4081412417,maria valle de rodriguez
1468656869,flora de oliveira lima
705396409,international air navigation commission
2944125362,th grade domestic workers
1042741279,honorary vice-president national consumers
1939812141,kelley honorary dinner fund
1174871940,carry us far across
4152513342,new jersey state branch
3159243923,federal child labor bill
3099368235,michael gavin  james l
135140424,whereas many workers unbeknownst
3861410765,wisconsin equal rights act
3919376155,mothers suffering every degree
223170433,chairman executive board louisville
2204874435,loomis  miss ellen f
100458074,civics  new york city
2491624832,argentine american cultural institute
3862408060,dodge hotel north capitol
2467135174,one hundred women delegates
198339724,first colored student conference
3309105705,united states employment office
939534425,special labor laws applying
2098071643,dix & sons company
509536482,community money previously earned
4087287354,refusal published without protest
203050808,outlying possession owing allegiance
3019504599,seventh conference unanimously approved
1558909404,proposed supreme court building
1561501146,columbia university  professor r
454014769,united states civil service
2303885164,ana batalle de fuentes
2365820270,new york passport division
1257975563,president professor john r
1983976163,old flag never touched
1131013357,new york city federation
1266382156,wage finally decided upon
2188715464,day printing company publications
472383691,international labor organization competent
946237322,zeta phi beta sorority
159090070,moving picture machine operators
1345288351,five woman suffrage parties
2458388238,south gives undue prominence
4079636441,phillis wheatley literary club
369582183,new york state business
1875124300,princess nour hamada bey
