concept_id,concept_from_alex_street
3316501529,kindly
3747620156,estonia
2876995457,hourwich
592585701,remnants
3575450729,joke
862422854,tongue
2519005866,richer
4253382291,augustine
181853349,muse
1904117740,ballooning
2929670313,retrenchment
3808925699,inequity
1151656524,electrician
3128311549,differ
1293455824,i-ii
3451928114,pins
4173457110,wherein
1398419026,immortalized
1986755647,incidents
3833624025,warned
224282970,eastman
4027090911,hernia
2338309548,rows
3099478681,plaintiffs
3357113091,fool
2972644979,wife-that-
1047842828,wicked
3305276346,northfield
2804151054,admiring
1475694113,hated
6518291,reinstated
1266057183,vows
3622644211,conformity
4155463393,taft
2831354530,bemis
74412000,parquet
596776213,vanished
4069535933,textbook
3342487047,lying
2524366682,convener
430377526,propounded
2240317148,carpentry
1150086063,realities
1616004572,nazareth
201046830,indomitable
1358026875,gout
2847132012,blond
2657770279,segregate
1621729390,asberry
470690204,gushing
2733371495,waterloo
3892551880,repentance
2490038608,directly
2681746799,incompatible
2774982788,segal
2824166118,ascension
1444006178,define
3448165061,dartmouth
1478690283,crocheting
3782465713,mackey
3944826051,bigelow
2627086664,guessed
2021044977,sittings
428783116,nick
2304525481,misinterpret
776899120,copied
4183552099,clapp
475390909,smythe
584047767,pistol
2976029792,cursed
2731080612,patronizing
2611045233,pensioned
3564082996,egan
3593415662,regiment
3953575578,tableaux
889885288,desirability
1957305110,keefe
2967991953,leaning
2929451492,landis
446887259,ceases
2487399598,flimsy
3371187284,freak
2643324729,half-starved
2607954878,swat
3412272353,sociologist
1448021278,varying
3062434573,orchards
1012242277,man&apos
3588822106,disarmament
3487398450,murders
1283160511,fennell
1824535251,cavanagh
133306838,sister&apos
2047568628,satisfactions
860299150,normanton
1692461863,treats
3657745104,bibliography
3449498995,walks
2505522113,loveliness
3164109653,embrace
