concept_id,concept_from_alex_street
413404318,norman de r
3549855995,new social order
3094583725,seneca falls meeting
4154130826,american meat packers
3680464693,student friendship fund
2644015036,hotel sinton candy
1808758118,judge alonzo l
299003618,new medical centre
1102838916,jose tous soto
2006009197,white slave trader
810239317,admirable new law
750488866,howard coonley  rev
827426704,women cannot exercise
2642724272,maryland state chairman
3163735317,kellogg peace treaty
3729048315,major james e
1847693697,per colorado branch
1415222273,resolution calling upon
2964967436,latin american countries
3716095345,ordinary department stores
2416885059,supreme court says
2849218327,first turkish woman
1224884265,best white people
4135106688,baltimore country club
104328518,world court tuesday
3147966994,charming musical program
4233452480,chairman colored work
941187777,chairman program committee
170847281,aviation engineering school
604525675,rheta childe dorr
440353203,national congressional committee
1063587300,ida husted harper
1833535116,million dollar firm
931743996,school last attended
1394517958,perfect juridical status
410360582,second lord baltimore
3875499036,continental united states
2372066926,maher  lucy r
486773606,one time president
3206222868,california state branch
3580232075,pure rich milk
3969373368,president daytona beach
3171704955,chairman membership committee
229216127,delegate charles w
699043965,impose fresh handicaps
3556550326,twenty-five years ago
2660391138,opposed industrial equality
4017699806,south  atlantic  field
1864872971,christmas tree goes
3209035122,let us suppose
1529741166,equal rights association
1124696803,minimum wage administration
2701334057,widely varying discriminations
202831720,american family today
1859964133,want jury service
1437432725,previous speaker said
56163939,international labor review
4225274199,last general assembly
1640622912,green & co
3454782794,resolution adopted october
3707438204,given intervals whether
3533856832,equal franchise bill
2379491111,national press club
1946225564,southern baptist convention
3660096440,mary ann shadd
1547790858,twenty years old
466126993,trade union congress
1538984604,west nd street
126385415,every two weeks
1287828183,investment banking field
1002427198,withey et al
2168568275,abbey scott baker
2318380689,representative owen said
2823072499,post office department
220806571,new york harbor
2457669547,community property vests
3967879861,horizons wider ever
2452934025,secure equal rights
2858192875,senator walsh makes
340984986,unfavorably acted upon
893894827,insensate race prejudice
3178421486,montana constitution says
2774942671,definite financial plans
657414790,food inspection decisions
2154631555,per pennsylvania branch
3675466175,exceed ten hours
3254606344,marion manufacturing company
3930091866,colored women may
1636515279,eastern regional conference
3257229040,given full discretion
218577132,second grand prix
1391664598,world war started
161155292,throwing industry code
281620939,state constitution must
2557674141,tennessee legislature could
2394640551,taking dangerous chances
105158738,halliday edibe hanum
3806186346,old age pensions
1195817078,year employees retired
2723478274,southern california council
