concept_id,concept_from_alex_street
4104176256,method
2591807705,took
1256409939,idea
3432868811,bond
2860157033,hurry
315098730,isabella
2415608415,decrees
3871599343,possesses
3479595475,louisette
1418161361,ceremonies
754818551,dilsey
999840904,vessel
1159782364,discrepancy
1374530546,nashville
76717661,buddy
1184517456,nothin
2389694145,fire
3334091039,prall-bird
3673344996,strickland
2455427330,general
3340447866,mortgage
3600988569,renewals
1465889757,supts
4289038205,jenny
3570362717,brochure
2833088130,petersburg
3895391019,bonds
4265752770,meant
2441753120,possibilities
1746735481,prowl
324930042,sunshine
3648321817,clippings
2942864493,simpson
2265816231,zink
2683241099,directing
2271902322,grocer
1806872010,degradation
1640437954,error
2999500549,customers
3708847736,benzoate
3098825182,pupil
483649825,suffering
287660664,politicians
2639337381,wonder
813456169,one-third
3105369806,suit
1207148372,comrades
3389378159,locked
3371293686,interior
323553887,identify
3921762221,conceived
2233598154,troops
3834540924,letter
3786076676,portland
1970775693,liberator
310172571,white
2031191098,water
1011169310,independence
3875909090,gates
3477696236,lilimay
1128938970,chattels
1398555665,re-elected
2370856889,richard
2135401041,guilty
586286223,socialist
4110781450,chambermaid-waitress
1502125677,stranger
9008913,suffragists
778323885,dorsey
3767732118,stat
2477872468,operating-room
1015286393,meddler
1656272950,unlawful
205863711,poem
2355976343,protests
3487406380,candidacy
1847621232,incomes
3557886431,four
2066396369,cheeks
2856688684,strangers
3541611718,woolley
1321214893,moments
4191885407,legislature
3430705303,citizens
2901727056,clinics
1646771353,invited
1561919881,dived
3676937273,massachusetts
2338778887,flirting
1353956364,governments
3944377843,promise
959561571,putnam
2652209966,millie
545214630,peggy
3816854253,gabriel
2529191333,brascher
3729956426,wallace
3249847543,norwalk
2434387755,supervisors
1208579739,crawfordsville
