concept_id,concept_from_alex_street
1144124717,tony
1587382846,orangeburg
800453523,actor
209426872,lovejoy
1487456560,remained
2286396588,codification
3101539344,corsets
1466129021,cardozo
2869418496,masculine
1329460913,takin
3348188074,malden
2911992074,directed
1368094431,labor
1880068825,imlay
536907062,europe
1060511833,ex-husband
3801139996,lucy
3084312014,endeavoring
3053813502,radium
2380766820,moseby
3433352168,gate
1416155015,commission
630529885,repair
2659411380,adirondacks
1715667115,cruel
675558235,training
988999802,lovely
3464147698,lessons
3967321416,milwaukee
2892822630,endowers
364426029,offence
1885824941,shook
2875041877,privilege
308889501,lifted
2231401582,tremble
496880385,venezuela
1047801057,knees
309907121,cherished
1640313892,parlor
3760928428,bridge
475589069,continuing
2812204971,racine
2768260677,discouraged
379534023,lock-
1953657236,three-quarters
1911469758,cold
2150776364,beautiful
2203071766,passing
1004998629,jurisdiction
973323486,forms
4264348023,doctor
2876353905,tell
315117126,seattle
2438910588,decide
1600293890,says
19813379,madrid
348506165,willingness
1777150235,chappell
3538912365,always
595728925,joan
1725365695,reference
269999667,responded
3976906297,capable
1343664005,refund
