concept_id,concept_from_alex_street
2130443339,advisory
2688468909,motions
1460951883,nails
3416794480,tyndall
1233292805,undergraduates
790476172,typing
2849002739,exzellenz
319128568,clayden
1549798437,delegates-at-large
2027392371,legacy
476094600,forehead
1507227759,keer
4109968818,instructions
1586198128,refugees
3617472287,praying
3895961508,heavens
2124529043,marriages
2355134063,sinned
3476937710,gurl
1559757115,kurrat-ul-ayne
2446570508,disloyal
2966236974,unequal
3123280642,whose
1773528381,ragtime
305422001,skulls
2900584043,argyle
2585316448,sergeant-at-arms
2230006114,maysville
5052568,gentiles
3232926458,averted
3276013521,tuber-closis
417248999,soul-force
2309459368,jaynes
1374848998,ranked
1701709680,exile
1150017838,sorting
1604142353,earnestness
3608618491,donating
134846415,devoid
3633793691,imputation
2642260757,stumbled
3661235910,mixture
3209526338,presume
3238471285,houghton
3207949482,bizarre
1072925044,owns
3493123153,abie
2942725134,knowed
571263636,weaken
2653376576,whistles
3511844118,decedent
1075436989,invoked
620679498,emblems
1670734321,mate
929703645,simeon
1412265484,speight
3793550499,fixing
2099373053,blessings
3173229360,atom
2102831063,keening
2495522727,casino
497769152,saunders
482318343,doctors
2006348901,scourge
3963423835,forewoman
87802194,losses
1600527420,perfect
2996232118,illustrate
1526253102,heirs
2229344364,savagery
880853004,ernst
2315937453,plantains
1872851260,lawd
1701197404,croydon
3277625942,grandchildren
2520234592,clarity
3049233971,gregory
1824869281,lights
2300107795,interpret
3363418495,editress
2607152989,withhold
2448236118,supremacy
269625553,diadem
3910648549,centuryjune
801673115,personist
969827370,storlie
173431153,sherwood
616761632,lozier
1582446094,seemingly
403066338,samy
3437234003,mcintyre
2756643074,divine
937134014,whereupon
2555859601,catholics
3506349576,favorites
3069382984,plurality
3621730533,graceful
2327503405,sensed
3927491346,amorphel
1422485867,chris
