concept_id,concept_from_alex_street
2589600331,little thought
1600521406,bad woman
2833231045,talents warrant
3558140538,colored graduates
1083188952,lee pointed
819649900,musical world
4255857711,fourth avenue
3495429935,criminal types
377987817,woman chairman
459476713,social groups
199989305,police court
2268110992,would become
2726262985,marriage license
1022557207,occupations listed
1303062651,technical schools
4149463017,machine age
963014259,early period
169287755,king george
2565055740,admiral wainright
963670164,witnesses subpoenaed
96204503,baptist women
3442667406,create sentiment
2680721099,fighting discriminations
3513262605,pan-american conferences
1440517999,twenty countries
293627888,hair work
2163734128,princeton avenue
3434112144,etta v
4088113122,federation extended
480558379,whole subject
1399470947,educational effort
1169904893,take seriously
1733017511,virginia federation
1724416966,southern part
83804415,checking force
493280186,katherine pike
1708859406,boston papers
144376281,still serving
3949758911,women property-owners
2919960146,john takes
586811522,lower court
1060271306,forced numbers
2887464114,kentucky consumers
1709275365,hospitality chairman
3606819606,gave us
2124158345,west baden
163475881,record gives
1029699017,citations covering
2715093311,saved france
1975488495,hurried back
1034419389,female organism
4013360492,held together
1564838962,two ladies
3160978403,mildred w
97191420,fo illeg
2372320836,shopping public
3074024344,skilled metallographist
3091863525,known women
4193857886,distant city
2790056681,pennsylvania women
1650669229,never visited
1852019637,independent thought
1162653407,ravishing charmers
2003906876,pioneer woman
3548071783,negroes lynched
716452368,vassillisa maligina
1501259827,helen h
3490160618,glowing tribute
478716456,feminsitak egyesiilete
2563297063,bellevue st
4244994961,vast mass
2590098711,adopted unanimously
577274525,south toward
39992408,income required
87203758,evening world
1365051667,normal response
1871856935,indefinite delay
2639775961,also called
3541448618,correct evils
3918811343,unassuming woman
2335985557,getting together
1318092665,trolley system
3287766229,chinese students
4090313962,general topics
1072008978,french suffragists
1193353964,rank injustice
901360513,recent days
3003285,natalie j
3572474074,whose territory
1413382472,all-india women
2909090912,belle graves
1006534634,see article
3271846597,negro preacher
3842726777,injustice done
2930560018,national conscience
2076139963,might result
3397775153,worst evils
3904647428,long list
1570928844,special box
619296495,longer time
