concept_id,concept_from_alex_street
3274100609,talking delightfully
3109517798,might well
445102934,isaac dixon
1844982338,remarkable memory
4134308755,connecticut branch
608261627,men delegates
47840254,david l
731973176,school requirement
3347837496,leave us
2987515849,williams said
422556978,better schools
1933611029,tallmadge root
2316734814,original proposal
1054621340,always sure
2765747092,crimes committed
2189157655,always tried
860459420,god made
1395795001,industrial labor
1448175954,margaret mead
1720422139,certificate authorizing
363819874,application card
1797878287,mary coghlan
1388906057,country letters
2415075616,legal incapacities
2574205369,argentine member
3496985805,first instance
3503755124,splendid career
83061187,working life
3939691677,deliberate policy
3960268730,field  edward
3202327490,ella p
1194463026,colegio sanchez
4014461066,calls attention
3688682859,assistant state
1784315119,mighty men
1057447531,legal privileges
4127509771,first drafted
3671873840,margaret bondfield
2346080864,california club
2565155180,virginia j
2500060649,another organisation
2849378626,considerably higher
292609321,business sessions
2532342890,ends meet
2995456355,world convention
2779748175,apparent superiority
1111901743,immigrant children
823282790,entire world
3142393755,one exception
189312251,new respect
897582648,prevent segregation
1297300081,means jackson
1480221819,may lose
3634122566,fair chance
1474051948,belfast women
3215498281,mentally alert
1264797175,modern miracles
2253846609,peace conference
901689547,full pay
1459439247,united synagogue
371827349,reaction time
3823358433,women defendant
1141711445,concerted action
2335178625,scottish heroes
947257195,shall make
1407025584,cabot  dr
4094558638,white mothers
1705488537,husband alone
789516038,complete poems
1321059834,matthews continues
2407992310,take away
1522457883,investigated toys
2258051006,manufacturing occupation
138374596,maryland senators
475165301,much effect
3085772350,texas branch
1911273751,soft drinks
3753758059,outright relief
4145405874,get one
3731291342,named chairman
1691432736,herbert shonk
1571701022,london hospitals
2534307723,research chairman
1773970633,plant management
3645177559,resident physician
2538169582,new set-
3504184440,hasbrouck heights
4141782089,ran away
3752864656,world fair
3910162528,first half
2530468247,ida hodnett
3659987340,field clerks
1001841737,cash books
4287613963,shall attempt
3160487090,first gift
1286855846,principal business
2911322649,business school
2744480243,deep water
345864444,employment managers
1209585054,ridgefield park
