concept_id,concept_from_alex_street
2223259325,extra session
2912887970,wonderful progress
1749078328,ambitious program
1930393552,another graduate
786626812,leave school
521816076,two terms
621730107,gas irons
4279270870,de castro
92531303,delivery boys
3281096958,human unit
3114438590,sixty children
777767345,fight alone
2687809914,financial arrangement
471026885,black skin
4258006747,jennie taylor
1900131198,sheppardtowner act
1707626432,emil berliner
1119252693,section one
991707924,race hatred
973277186,first issue
1356013291,greater emphasis
1512275047,affiliated societies
1393250539,wash room
3758436122,health examination
1350877292,british soldiers
3311250799,essential qualities
2647502096,pretty meek
687557696,cruel news
3645072749,party believes
3238790637,yeast cakes
2400651156,world peace
608856178,wald paul
2089857844,faculty club
2507015639,new convention
1262424652,summer time
2548498062,statistics collected
1093894200,delicatessen husband
3101116418,open-air theatre
2743285744,soon recognized
936499162,unfavorable report
611845694,good plays
589528328,shall go
3838337880,second delegation
1354374381,many reasons
2522437951,noble success
3020140155,main object
2845247841,women passed
3983877085,quite impossible
2333722898,every group
1422040166,fifteen members
397931651,madam hackley
1525129357,feminist activities
1634040664,get information
3993070372,labor came
1558014766,signal honor
855212824,densely populated
2904097911,abolished imprisonment
480787838,last speaker
405382519,alternate commissioner
2326195523,puritan marrow
496137595,also taught
2913172072,baker closes
4242428628,dependent people
170448964,educational systems
631126111,shawnee county
4058619035,women educators
2415063816,interesting reports
3811628282,metropolitan opera
3105783512,devoted husband
428788292,james burton
848609321,definite responsibility
1755168833,selling exemption
3989701176,referendum campaigns
4208004222,child hygiene
1749879059,great group
705779762,unemployment benefits
598947820,past century
9840050,high standard
640081579,fair division
2062126170,stormy sea
3340179343,three states
64964867,every land
547127877,around westport
1038805878,industrial system
4277743323,little entente
2782400597,whereas unemployment
729074467,complete emancipation
3293877032,van aalten
1969750864,osias added
2284397377,usually persons
3152024408,clearly understood
1191912952,bayard dodd
2091822261,i-eila enders
86287538,senate floor
4224227772,first man
1748568180,de montespan
2755727871,legitimate source
1592384953,single family
4291298305,immediately follow
1048082886,square feet
