concept_id,concept_from_alex_street
3595706212,acting secretary
3488516643,county treasurer
1441169030,eight-hour day
3850062945,equal work
1155466987,international organizations
1670329946,jerome jeffreys
1264328454,starting point
1653319260,nine children
249571267,state league
899178093,excessive hours
1011142110,toastmaster neilson
3135998946,equal service
2683146955,chief clerk
2261146317,later date
2017061597,time cards
2692121107,conference urges
390450271,first organizer
1945275527,school grade
664542325,eastern city
1169945216,dyer bill
92539023,information secured
1116001025,income group
187217027,city dweller
3232284747,local league
213255829,summer school
3222043730,hoover-curtis clubs
682746854,eliza warner
763204184,state association
3558170453,continuation school
871457757,team work
3453524570,pauses thoughtfully
4177625410,woman workers
1353993936,president coolidge
3158938803,prize fight
2394613210,associated press
1930175629,christian service
1193458259,high schools
1093352989,natural protectors
3591885122,th amendment
3596128778,say good-night
447542614,discriminations based
2068050574,parliamentarian tampa
3299881889,double standard
1411771880,especially great
3026161538,great cause
4195633269,white list
1771879760,freedom league
1849120003,prevent discrimination
781796410,coast tour
2457386172,granny gross
3844251321,valentine winters
1682365799,ruth dutart
3999625591,cosmopolitan society
1901790880,haynes institute
3025334560,dependent girls
2460900032,colored women
4133610933,east st
3396201858,charlotte branch
732081601,year minors
2387241177,nominating committee
3244737345,virginia legislature
4171359746,would consult
2250758655,representative cable
861786013,steel industry
1916928934,old folks
3706153583,glass works
3263183693,woman replied
3065445541,small children
252268188,complete equality
3638164618,family income
1587469050,women artists
1099826330,human happiness
1969843343,earned less
3279288025,self improvement
2762717960,left wall
3944761842,created equal
3273940869,circular letter
2789897988,vera cruz
1010977486,baltimore county
3214181504,state b
4184079537,state party
911221498,slumber boat
3229093447,woman need
221327540,girl reserves
1692092436,permanent headquarters
1345508088,labeled goods
2171776760,rules committee
2489834016,transportation expert
2717485095,federal government
2039644100,coöperative movement
3639196920,old master
3520752966,class legislation
3499189692,fair degree
3245726305,first vice-chairman
1187494582,international law
3074323626,fourth vice-president
400480801,men competitors
207825356,victoria earle
2101220197,santa claus
3430600834,john lackland
