concept_id,concept_from_alex_street
2736436186,state treasurer
462839151,contagious diseases
2079581090,taking lessons
2243369889,woman physician
3982060761,birth control
4047645415,practical experiences
1833326426,treaty-making power
2760079490,booker washington
37608248,national woman
916302511,sweating system
880554274,round table
2174982638,newport news
4155403599,feel like
3943241393,cooperative effort
3730127696,soon became
548111459,three holes
2992808071,negro writer
626566604,following persons
2011673348,gone away
2681293026,asked frederick
3845299471,cedar st
2342418821,college women
4291751399,west africa
1086343131,united associations
3291851711,distributive justice
1435491724,eugenie meller
1117020722,one woman
121358489,separate income
1767647971,joanna snowden
2929189538,association members
1482648725,training schools
3919129806,american woman
3432885746,big sister
2214493122,maryland federation
2287110473,first president
1743301398,outlying possessions
2187001665,afro-american women
3427018210,drug chain
4048563388,several organizations
3696821553,unwritten law
2708048009,organized october
3772527443,mother hudlun
2568235152,judge gibbs
433447276,candy investigation
3046587959,every line
4004572047,long hours
57327951,asheville conference
1066601337,afro-american federation
117793681,townsend scott
2212409843,given us
1973792121,party program
3863739096,george w
396280988,wald bill
2364891228,many families
1624442290,get together
2131728352,joint sessions
1985333734,democratic leaders
2261921507,said annette
803619633,western women
2251331985,average expenditure
400508941,tenement houses
1849407672,district court
2671295595,community property
3147760301,organize leagues
1763527232,hew york
3346471845,international women
1157075548,old capitol
3087416394,alva belmont
853854797,facts stated
347846660,unsanitary conditions
3349587891,professional women
3778708624,young man
1812673429,mary c
3117702017,compensation laws
2485914530,art exhibit
449170916,henry p
2481655211,parlor meeting
3097461933,community service
661219440,number iii
4272005561,restrictive legislation
2277677808,rear doorway
2776820617,senator reed
2551262215,adult male
1710997338,meta pelham
4177679855,austrian woman
97742595,anita pollitzer
3047363348,japanese women
4126415322,home missions
1391214377,families investigated
4193732826,month meant
974800962,queen victoria
2242277587,associated charities
1271629532,negro migration
1915990255,presbyterian board
2002882507,tell us
3700671459,personnel officer
477831080,hereby certify
539917945,peace union
626324499,married men
2400063878,hour bill
