concept_id,concept_from_alex_street
2739089327,black belt
2600515132,charter member
3171358953,economic independence
1915512927,minority report
4154017918,ever met
3803834003,field department
1686375051,permanent home
3007059483,charlotte h
3571300961,charles st
58629698,soft slur
366480321,play night
2579062046,citizen wives
1153411299,go back
1671963943,privy council
859900651,corresponding secretary
3380035533,executive committee
3938040936,branch office
4002059191,merit system
820383551,elizabeth robins
2415527545,force women
2890168274,los angeles
655494403,worked hard
4229433222,council meeting
117827314,school committee
4082165327,see book-list
2888565130,negro population
1230222298,douglass home
3308611326,migrant families
3199552906,state service
2805703974,life member
4064370365,world women
3333410052,home workers
2757567307,women engaged
428178562,dominican republic
131425721,entire house
3286311103,women except
4151900774,greater degree
2294286760,j anuary
182511115,next order
4199295446,amelia earhart
1510302463,ohio law
573382085,people v
174638724,legislative chairman
3645190183,inter-racial relations
2743544109,colored children
789238992,every day
793609889,rebecca greathouse
4085446217,illinois federation
475630832,referred back
1032368771,every year
3474232338,standard bearer
3564183148,delilah l
2883673033,little child
3936364009,interstate commerce
4127442834,six months
684189596,teria farrow
2304392240,equal right
2949540740,good book
3930730859,wisconsin statutes
1350520190,five countries
2188726553,paramount purpose
108254831,voting age
3620127976,woodlawn cemetery
3388503139,new democracy
1667043475,delinquent girls
3863767032,various branches
1911661046,special work
2193347221,industrial situation
1371615782,constitutional rights
802581109,arabel w
4108824653,minor child
4247564086,twenty-nine years
3809172341,halleck  louisville
3354561248,equal nationality
4194284128,industrial preparedness
1819230172,woman citizen
3808950416,white association
1309876766,chinaberry tree
4003390955,mary wollstonecraft
2237774984,oeoroe l
3327318946,colored work
3677793946,association movement
1903615008,chicago meeting
2637766877,one hand
1859218078,frances perkins
2805606491,little boys
3104639208,great majority
191324515,wage board
1264052648,war industries
3737666557,venereal disease
2900901768,fanny j
1201346062,small town
3194480205,real property
894347264,international agreement
769628829,christmas eve
1932551688,small wonder
402824259,equal opportunities
4294043659,association monthly
4006320699,confectionery workers
357741436,percentage spent
