concept_id,concept_from_alex_street
4103175531,frugal decency
2470617671,control women
3645559960,roosevelt administration
2445363481,recommend candy
2120133331,wanton bird
460386032,every week
4039997363,elizabeth forbes
3317753659,salvation army
1464156809,thus far
2114590901,position ought
2561928671,never knew
2205575164,edwina hammond
3647817906,come across
2467392610,pinyon give
844750802,splendid program
248262582,blue eagle
1737758682,vernon st
3275077968,june issue
1127640868,international eights
3970707224,competent secretary
177353101,clubs continue
2079810715,remove causes
3772040261,war president
1079761060,ellis thompson
2035424605,snarley bob
987583246,seventh day
1261574057,brought suit
1771575746,eligible list
16726489,mean equality
1864219472,colored master
2377622699,finishing trousers
3482682031,bad times
1055036156,consultation upon
720752912,open competition
1346677311,commission meets
272391808,edward hatch
2972647608,jane j
3847578376,national economy
3357966599,inquiry concerning
2738987052,factories bill
215441523,new by-laws
3713043895,touch upon
2102441576,heart balm
1817368750,greater mass
2981874331,night hours
3199891261,political manipulation
3694983927,non-partisan clubs
2001780489,city life
2371850959,state candy
571118974,whereas malnutrition
686911978,pet poodle
2177035365,leigh street
3267024449,lady mayoress
3887234666,edwina avery
3580534602,male pilots
3837888985,present-day trend
460469582,organize women
3220491146,protocol label
406714704,richard b
1324248899,extremely well
1864433557,final equality
728107283,recent issue
2055373037,minimum sum
1248872612,greatest poet
2529581698,entire membership
207240036,another speaker
1072201191,robert f
2363232809,new product
3631855836,unpaid labor
1118119006,northern women
3078917019,remove restrictions
2233490452,th year
2575250421,blessed damosel
48627407,concrete form
371792869,nine negroes
3524720723,outspoken condemnation
3088322065,industrial clinics
1030500958,colored alike
2072459821,n st
1459031931,also consult
2930872473,ruth henley
2120199546,educate editors
2054851267,report states
1993879592,heavy heart
1533751701,eastern region
3696804539,financial interests
1808185615,double bed
893189324,new yorkers
1191753048,industrial councils
2201681881,vitally interested
4213811129,lochner case
2158562863,state shall
3449462335,white veil
2720620244,women learned
268640806,defendant discharged
576811687,finally came
3948695046,democratic member
2998415598,thank god
515134050,possibly could
4265814913,cry aloud
