concept_id,concept_from_alex_street
4130477837,published statement
2918243392,genesee st
2451815581,anderson said
449109914,section girls
129672389,first women
1622478392,january th
885245543,dwight clark
3464285848,peace palace
1711722379,preventive legislation
1943642732,little girl
365713843,fourth district
3131154796,exact terms
3024009669,court house
3649955910,housewives league
3711309568,children employed
517266954,special schools
1572001011,family endowment
1410938684,score card
3373814326,kindred organizations
3924902613,must know
2080401226,jim crow
1659085273,better citizen
3607904434,bible study
2761003423,city club
492043989,wage scale
2307342620,cents kept
2978622193,steenth street
645877364,hampton institute
2446209061,provincial legislatures
2441995651,representative women
1966793333,would seem
1795126719,cedar rapids
1628215928,restrictive rather
1333310234,large family
825346818,education pay
2192052605,elm st
2347233558,w oman
640767002,field rather
2647601586,alice b
4223688020,recording secretary
1742917084,immigration law
3818193548,candy manufacture
1834370324,negro women
3729034911,certain amount
1515953668,presbyterian hospital
3432799591,harvard college
2788295387,supplementary budget
4208243572,every time
935932081,victoria kent
1909001110,correspondence committee
337556932,main budget
2037896238,international parliament
1156270660,general chairman
2516030792,easy chair
3910160941,one code
4186710794,american institute
2847201879,minnesota branch
446297092,emergency committee
231929496,annual report
1791310573,equal terms
2836252704,family circle
948022353,de demichelli
1220867838,women voters
367508151,central league
3332486057,josephine b
716857585,summer conference
1849101565,marital rights
441400749,could see
3352172209,mechanical establishment
320930517,friday night
2266052412,security holders
3150197381,lucinda day
1999107847,old paths
2389394752,legislative council
1315197119,white soldier
3118738983,none knew
4033221543,permit women
1299952851,declining years
517624680,minnie love
2579654160,young gentleman
581571192,maine house
185123809,oregon law
2612315932,getting ready
637600824,noble character
3294501986,industrial women
1579151136,italy today
4023863928,& prov
2056281868,public health
679320394,industrial conference
3608601144,since women
4188454985,responsive chord
4081706344,motherless homes
461401810,alma whitaker
3200921805,general manager
3308429972,local leagues
496006788,maternal mortality
886390005,student secretary
998668185,honey boy
170257736,constitutional amendment
3006211932,illegal employment
