concept_id,concept_from_alex_street
823497454,cincinnati branch
3320895507,firm conviction
540007625,might leave
3793410640,good training
1057849207,pratt institute
57788371,thought best
2857449339,trust co
2720013199,one resolution
2960205296,candy business
1792974820,poor whites
3513283224,would ameliorate
3165854613,new epoch
2352397172,next division
1190350625,political situation
259090014,nowhere  greater
2276994425,l feller
2272932390,pure directness
1317850639,proper spacing
1363800473,legal department
3584630019,bulky foods
2898689359,waste motion
3236634870,executive grade
1980674270,hired help
4112591109,women associated
3707593049,best editorial
3399670081,hamilton fish
3985890421,free society
2849514585,distinguished honor
3421604407,living together
1005235751,ruth hudnut
3047094479,social functions
385425459,hamlin co
2096260057,proper development
948414842,atlantic county
1810882779,sanitary code
2952924918,delaware room
1537895527,younger artists
3215558684,national enfranchisement
3557411601,margaret long
3695191545,police force
2301230466,representative government
2816960547,suffrage societies
569056795,arizona delegation
1414585156,harriet howe
3436863586,women vote
3682994110,colonial architecture
2882031437,day school
1187230390,anglo-saxon civilization
1341772411,sixteenth biennial
2071729518,nine secretaries
3888726026,drug adulteration
2007199770,fair sick
2862409125,work relief
2792525334,oral defense
3996898558,tender age
2053548799,maximum salaries
1886552299,afro-american press
1952277286,parade including
879793880,paul branch
2701648537,restaurant manager
2648691658,railway clerks
1744531567,sit still
2091177805,great congestion
121980213,polyclinic hospital
3004977668,patriotic societies
3735617241,great vision
3055425784,ordered printed
2190549089,wymond bradbury
2142900327,coming conference
2834684010,kitchen door
2377949756,negro blood
1419057739,republican member
2845306548,political party
2557208642,three women
4216691262,field executive
3216434005,new scale
2916497170,little fists
1868910865,frank neal
4006489359,well prepared
4077017592,particular thing
634836036,mother dear
4211806993,appropriately furnished
3058967820,cross section
3959266925,persons dismissed
3666079491,party speakers
4143800645,probable result
2925801912,often fraught
2162947449,practice law
3758904101,madison avenue
1575953168,assembly pr
3101379883,enables us
1973612066,valid reason
3181014199,cannot buy
1987407430,college administrators
505778709,leo wolman
4026545918,walter ruth
1269431592,bereaved family
3195064436,prominently identified
3759534009,men said
646627323,greater feeling
