concept_id,concept_from_alex_street
430288266,conditions shall
707444244,menial occupations
4159409454,irving avenue
643293448,economic protection
1056110373,honorary degree
556056409,calling upon
1164776530,five lines
157775765,ten dollars
3262112252,simmons university
1813726159,weeks compared
2614707223,big job
1789654608,report upon
520563508,crash right
420915043,schools accredited
1308231313,eebekah greathouse
4253800401,extra touch
1032020017,social element
839856,cotton fields
2553999276,mees annette
58671768,westminster abbey
3163972688,without eligibility
3613994177,american fathers
2096572656,less wages
4144554982,earnest cooperation
1057771609,laundry workers
260953181,legal research
1097889738,group battling
976524658,political franchise
4215844651,many windows
4222174572,mosher declares
710145500,kelley read
356556074,anthony letter
3055045270,another message
3665319391,competent physician
3523044425,farmer-labor federation
2927340955,school question
2750644236,soviet government
3356178109,levy bill
2002813848,little man
3266282656,woman intern
4028452316,anti-suffrage association
2877658954,make jobs
3300253605,widespread dismissals
991954788,plain stupid
3115760986,osgood says
1889256449,county chairmen
2984440428,know much
1229430054,ardley woodlots
3847914747,labor men
1568986853,traditional policy
4192351763,milk collected
1466197867,opera singer
765653216,weeping begins
967251339,direct descendant
1883092031,freedom section
593964396,ruling elders
2746528172,eighty years
3133267296,right hand
20467913,work may
2564812515,suitable buildings
1407570026,preferential right
1102063230,strongly supported
598956546,paul boyaval
2322568595,conventions fail
460918183,ask dr
3896496918,religious good
592513421,county attorneys
419318000,west coast
126205396,women florists
2418520151,judge barnum
682653837,successful method
2799901520,elizabeth higgins
2777304693,worthy girl
3621369968,luncheon club
3641914213,organizations endorsing
567396757,fresh handicaps
3889996306,monstrous falsehood
3034406654,loved thee
751166886,jerome jeffries
2321647874,berlin nw
4243965041,family worship
2899125127,cellar place
490364875,regards nationality
4221518820,gracious princess
1150202464,native labour
1803672286,cried titee
2199042981,huge success
3683530921,conference program
2970117069,elected governor
2537464283,sympathetic co-operation
1407903370,creative life
690586402,evening work
3233682465,state ticket
3861402084,primary vote
2647418143,government services
1071980565,comstock avenue
1415847056,british quota
3915364923,farmer organizations
968772684,honorary chairman
3446823743,positions held
