concept_id,concept_from_alex_street
2212606176,many german women
3895767724,representative cable deserves
923518526,crystal bath palace
2853187865,nine colored men
2687441841,endowment fund committee
1145713691,palo alto meeting
2658311238,women job holders
3719937348,united states providing
4266588984,united states marries
2983846499,julius kaiser company
3982796239,hour week law
51955690,unjust marriage laws
2930583308,frances pierce nashville
2795274588,reasonably uniform standards
1592249981,vow york chapter
1698727447,mary moss wellborn
4009102695,senate office building
260714807,federal employees union
4125665988,nd baptist church
626755635,eighth annual exposition
3400872410,actual clinic records
4195597160,misreading economic phenomena
1457580092,frederika bremer society
1916942602,friday study club
1343511505,page & company
1951443087,two hundred years
452894095,jeanette studley moved
3178153956,medium sized city
366051909,made joint guardians
1156898995,assaults upon women
2709380546,white rose home
2985630447,great many stores
3730359949,annual convention held
1259127462,making words obedient
2390775058,national education association
3028170155,last twenty years
174478306,dismissing women teachers
3032269851,los angeles forum
2937773181,ida clyde clark
3189801275,subscribes £ annually
1005772483,executive committee members
1238218568,state organizations belonging
500931837,adult male unit
3358244108,wood heel industry
3643476098,honorary president washington
2302429670,national city bank
898944446,world code discriminating
2360671204,working class women
1192686689,five years old
334492994,keep american women
2960694695,minnesota state branch
3546720617,make special laws
4232092865,hiss alice hamilton
680744956,first high school
3028690414,theatrical stage employees
2795914785,leaves us free
2298401222,civil service commissionership
1179892820,little tin horn
767303455,entire nationality convention
2605842253,structural iron workers
837785691,old judge burrows
3895552273,rigorous medical examination
1910002000,agnes baker declercque
3925144485,council meeting november
3610834440,rose arnold powell
2724397468,republican state platform
803899274,asked miss stevens
2946767397,jessie daniel ames
1492943420,served two years
3521536657,club call upon
1052799535,chilean law court
2567991056,chain store problem
3293062929,persons honorably discharged
3594352757,evening service  cleveland
364926035,twenty-five per cent
3367622327,hazel clark taylor
2929052601,wage board may
2968714487,rush hospital clinics
3602745861,pacific railway co
1620602271,joint congresional committee
4177777666,arthur wallace calhoun
2489940855,women peace makers
1413488998,seven hundred years
104684299,jersey political union
592576271,atlantic city business
2170702221,eliza ann gardner
188428903,introduced senate bill
2454365854,divorced women older
721850918,new fork city
197363552,republican vice-presidential nominee
1319506434,every common prostitute
2889203908,minnesota union advocate
2969424320,young woman sent
3160127570,anne birrell clark
161379350,april th comments
488989489,city might regulate
595807484,restore citizenship lost
745796015,colored men everywhere
2238683453,new cable bill
4028363585,elizabeth west gross
