concept_id,concept_from_alex_street
859217550,marital unity
1499535599,equal plane
3793036081,county jail
3236032168,economic opportunity
3175349477,name consumers
1282758508,investigation grant
1875802090,financial responsibility
3556225324,madison ave
4032720528,hezekiah grice
674995106,marriage ban
3010568856,take girls
2399459062,washington federation
315514801,sex privilege
1712331038,bad psychology
3678000481,comfortable quarters
3048731715,cheap labor
1079434402,scotch captain
816085742,washington state
1936075417,hero worship
688594968,various governments
765051168,beautiful homes
3675874401,teresa labriola
1788338482,agricultural school
2229194787,affirming app
501327975,turning point
1772097303,british chambers
3890594510,wounded heart
744293655,effective work
2985720502,psychological effect
1245513116,starvation wages
1197094980,social justice
329775516,bear arms
3464674723,important work
197570727,special officer
1447275599,achieved distinction
3577617369,katherine whyte
498306865,democratic country
228203026,immediate presence
199838802,palo alto
1435830283,women could
3767682676,get employment
2924946552,really quite
507482313,formal objection
2173088996,custom tailors
3254275673,looks back
675072943,deeply impressed
3176427207,bottom level
3274274206,dispersed love
1650750180,heart mission
2319699709,citizenship laws
2834504973,old headquarters
793251306,shall strive
624664684,laws relating
2070974770,statistician atlanta
3464566951,columbian orator
84184304,active membership
1062534224,preventing ratification
325777260,undesirable teachers
2543165432,new stage
1092707513,lay delegates
3610515432,de lord
4020269145,chairman board
101596949,black list
2657716162,bill equalizing
3430101172,something else
2879257183,activity outside
3429309367,great mass
3166681147,younger group
2767490493,loyal support
2372257891,february contains
2895682831,local boards
3340590547,city  committee
2917591165,left behind
2238594896,free agents
1507004156,respective jurisdiction
3340562322,highest aspirations
3182376070,including maryland
683447312,obstacles encountered
2377436310,moses led
715408141,earliest youth
3615467446,lillian booker
1958598494,fixed charges
3765785451,first requisite
3870684212,three dollars
4228372684,long fight
3414101595,radium necrosis
3992960488,general sort
1151219431,public entertainer
1648098626,land planes
1509373384,make careers
1800865595,international conferences
2643009754,mandatory law
1087381704,elementary justice
1535433059,unemployment due
652881219,excluding women
2667842956,holiday goods
2826007672,treasurer shall
2027614693,independently affiliated
4005509949,colored leadership
2346481096,average salary
