concept_id,concept_from_alex_street
3650818102,state legislative chairman
489305907,ida joyce jackson
3852550937,supreme court held
540274906,national republican club
1711076161,various income groups
4088971691,party workers held
3437040994,monthly labor review
1375108324,fourteen years old
4235143923,ohio state federation
1804945431,married woman shall
3510114125,mary wilhelmine williams
3515081234,mandatory jury service
1898229409,rio de janeiro
1937250855,compensation laws prescribing
1146964837,new york federation
1019624310,eight hour law
3198298036,proposed -hour week
3193977628,national statuary hall
2972692479,united states senator
1635535423,civic repertory theatre
3024997224,empire state federation
177216872,royal oak committee
1487876423,mabel van dyke
1366520404,equal opportunity league
697620249,united states department
1652664761,john jay white
1625459159,julia ward howe
891656735,legion feminina pro-cultura
1308435844,grace morrison poole
2455954138,secretary cordell hull
652417369,male domestic workers
3898752461,classified civil service
2073017669,twentieth annual meeting
716861026,lucy hughes brown
1152028556,alberta gude lynch
2214229053,equal eights amendment
3867179614,city colored work
647554859,betty gram swing
1553615938,equal rights program
1443354349,league shall pay
535136031,negro domestic workers
2379303283,wartime work may
3884787972,chairman executive board
991880087,candy white list
281440748,average per cent
3710623908,women medical students
3057383532,fanny wall children
4042703386,colored student conference
3966424141,san diego branch
1602041169,national executive secretary
294468919,fannie barrier williams
314740409,child welfare division
3094977854,visits per patient
3365861933,next five years
2240219965,cents per hour
3023524471,average amount spent
2948266674,rebecca stiles taylor
1961242244,twenty-one american republics
3139996803,legal research department
2747582416,resolution # —
2546093657,special protective legislation
2352747205,representative myrtle cain
2110769759,equal rights international
964122456,state labor departments
308216006,madame von matsch
224305875,women elevator operators
49925961,given equal rights
2362318647,class b derby
3463447283,nationality upon marriage
787091930,senator john g
718549157,philadelphia general hospital
1668444805,north charles street
1759361205,class room teachers
2187449820,john oraham brooks
347717546,eight hours day
1339739559,colored women voters
2968958347,helen hunt west
2427486315,united states constitution
3552976830,porto rican legislature
2708032455,families renting houses
430283728,newly elected president
1048908042,elizabeth buffum chace
3872940741,equal rights treaty
3366475948,next annual meeting
3420015955,mother equal right
3879876430,child labor association
2887453030,american red cross
1315442569,jane porter barrett
2111456354,general accounting office
434102392,minimum wage division
990544250,red cross work
2146427275,senior missionary society
1491093573,senora lopez sena
500332670,helen elizabeth brown
397069106,new civil code
2661732097,national organizer chicago
598288362,phillis wheatley woman
405536628,chairman business department
4256564954,theta sigma phi
2289878290,preserving perishable goods
