concept_id,concept_from_alex_street
2697743145,saloons
2050091719,within
3780249597,iveigh
405154165,libel
1831208539,avery
2126221930,saints
2513455633,agnes
2795529296,honored
3276540615,thousands
538335544,conveyor
1709932357,engel
860511571,morrison
1978400851,state
2260120676,closed
2754806870,sociology
2326612350,emotions
1715652067,controls
1703887742,delight
3642521630,hurt
1461667657,histories
1878609854,distinguished
921098498,guatemala
1208979585,intention
3493651197,earning
4109734275,shooting
2365674222,reconstruction
1458533444,dorr
1910499871,mademoiselle
4052965089,crist
4212878255,waters
3764203779,wadsworth
590212108,account
3969413825,bischoff
2359345307,helena
4285240478,fugitives
1417354344,formulated
1145643237,lure
2511454412,isnot
1507232681,postpone
3059524407,regents
3850475730,rebuild
420621626,interviewed
3386055857,comprehensive
3470664888,secret
1613655686,appearing
2871662705,style
1873818843,senate
2903948928,statelessness
1716644756,vindication
1124645872,auntie
1798709521,grandmother
2436402675,wigwam
2950826438,required
94470876,competitors
2166583877,ease
573322049,finished
1557482950,sadness
347210340,master&apos
1561962673,supervises
3267175517,poise
18034591,halleluiah
1270285863,compensated
3065993510,eleven
3370750600,cart
2484717621,window
1747195788,leake
813373759,distinction
1550257090,dinners
3284155717,swim
2615786093,sake
991950658,skinner
4024642619,neighbors
4104305892,hostley
1708850653,pell
166557203,self-support
669532108,form
196284953,afraid
3769213164,detroit
490162483,must
3614449652,suppose
1830004855,alumnae
853889380,thoughtfully
3106058690,spouse
3120268087,light
3590276052,word
2890411439,traveling
2628498522,salzner
3249635346,clarke
1603436701,sharing
1572556136,essex
3848589874,women
1896366440,centenary
812774104,conjunction
1719738224,baltimore
1932933336,chambermaids
38536643,tennessee
1560712145,indicted
1652243174,heav
1043616170,south
4211152619,division
