concept_id,concept_from_alex_street
1021871308,women physicians
1327547866,suggested budget
1079557715,wage rate
2959021381,club colors
2697581532,original edition
786941973,vested right
1855388703,think would
2237532509,great numbers
1975630008,thirteen families
2632379638,social clubs
910001749,home secretary
474889626,purchasing power
466635793,legislative councils
2095212226,nathan moved
2578980884,congressional committee
2021029792,ordinarily engaged
2690610594,birthday celebration
3847605339,accounts payable
609122727,physical education
2276973628,whole question
2238597134,current knowledge
3452574924,muna lee
236478267,national program
4028412797,distinguished visitors
3997032654,harriet martineau
528381727,harriet monroe
2664494816,national congress
2402815961,attorney general
2723980844,michigan member
2758983342,columbia league
2131600957,officers elected
1759686748,state law
3784389290,red tape
2634185136,charles vii
657393866,cottage door
2321694766,eight hours
2497122527,organization committee
465035788,ruth finney
151346245,next introduced
115623828,indian women
2381153431,dental council
3343154945,next year
1720186090,economic emancipation
2472185082,co-educational colleges
3806473225,edith ainge
4011188583,republican party
1364129628,washington convention
3302124646,senator walsh
2267526585,presbyterian church
2617709542,mary desha
241071650,big brother
1720829242,trade associations
4022409468,special classes
3389990182,younger feminists
378896842,ellen key
2753927925,international work
1572272229,income groups
971657331,federal amendment
2776884108,josephine casey
3655072368,protective instinct
1048727363,official policy
667152414,memorial association
3297789108,state consumers
2199155202,national staff
2100561888,whose husbands
2488699658,radical party
2383988480,south atlantic
4293505343,tenement homes
1920609229,new building
1473005958,passenger department
2763545316,shall find
3920059664,doubtful whether
3614801522,night employment
3702704255,equal value
4264513008,laura berrien
3391335033,third person
324420740,long enough
648841194,whole industry
3152631239,bean soup
2058698803,excellent work
664761894,all-asian conference
4118082996,bessie king
4204355350,colored schools
1392286844,republican candidate
81749281,fifth ave
1462323357,corner bakeshop
2119623503,last convention
1993048953,cedar hill
2609005888,sophie g
3791151444,also one
2234436258,pocahontas lodge
2387306371,campaign manager
1368224334,next assembly
816985312,local officers
1119673615,new palace
564989834,montgomery county
3887795643,cash receipts
15936297,radio programs
3279375656,clarence smith
1790648773,bills providing
