concept_id,concept_from_alex_street
4188146283,josiah henson
1005451940,women graduates
3813638462,equalizing eight
3303638510,amy hewes
2635125361,board meeting
3719318068,three daughters
3449672256,blank sheet
2770546131,avery said
858642616,matters pertaining
2218447551,british empire
2215679989,women wish
2145667173,augmented interest
3142760411,new congress
727606088,rhine provinces
1266670555,cannot nurse
3483187823,toastmaster among
525665759,great debt
3315202119,dynamic character
1149077374,profound thoughts
158734746,porto kico
2446063560,red-headed clerk
744323029,minimum rate
294014037,two wards
891474401,working mother
4202155700,smith described
3038283751,art institute
1986801760,corpus juris
944827320,chippewa indian
3423402950,sound argument
3929503146,either side
1636148381,never worse
827379209,queer limitations
1546555163,congress reading
1907996822,still exist
3866168493,industrial discrimination
2983586508,branch dealing
2095666574,two delegates
642132634,seventy-five years
960677626,civil cases
1331030388,consumer interest
1708030631,thomas said
3194661029,upon recommendation
333565760,three reasons
3830044169,pathological condition
2968079672,successfully carried
3737063273,dreier  dr
3188575408,aileen erwin
1487086779,steady growth
1156820008,organized july
3083520673,arrested wood-ocean
2369564390,destructive legislation
460971081,making bricks
251792380,disarmament conference
3248655612,deemed advisable
151620528,wage commission
2669142661,factory law
4263153194,university association
3614990904,dresses would
2673072239,second stronghold
120730570,class-room teacher
4030933088,woodson said
3207025730,single men
786321947,specially invited
2285245674,clovis h
4024488049,american occupation
1327404952,moment ago
3005036702,oxford university
3632221488,unworthy statement
2126700408,proposed bills
167165718,far back
1734406344,advisory opinions
2646632418,following reply
185018865,present salary
4093965370,committee stage
3010787669,brilliant idea
3929745793,finally crossed
1746620421,necessary rules
1507903465,work directly
715020230,marching men
667774943,woman cashier
841286297,ophelia lawrence
3012936346,professions —
580027354,defendant indicted
1221975546,first month
2772495483,fair treatment
2801705446,new voters
714810880,intelligent people
2271634404,liverpool school
2005755384,solitary vote
741186655,restore toys
2370303215,bacon bill
3695656263,quickest way
4161734768,foreign minister
451562097,situation today
4013253078,elect senators
3264161278,american soil
3773725993,recommended factories
1228205143,relief corps
2557404338,beauty culturists
2307456379,general trend
