concept_id,concept_from_alex_street
1813808390,station wgbs
147135545,addie dickerson
2942238392,girls know
267492776,airplane manufacturers
1667223009,every town
2311587616,separate branches
3908782719,colonel balsan
4221372830,directed towards
3171130489,timely topics
2143063608,another person
2586221050,historic places
3376624430,little town
3703321444,great dangers
155907452,adult education
3231662691,racial group
8029128,franchise companies
1635892644,clara barton
1142071595,contracts may
2086621293,large task
3203874280,eleanor roosevelt
1443703798,long ago
2383401109,following paragraphs
1621006449,commission created
3612693340,margaret williams
14169491,annual luncheon
697626134,louis consumers
4023220514,american family
3129061465,katherine brush
1092666973,migrant group
2503221796,coppin social
1485934290,next generation
480131899,three people
3685631783,taken seriously
2445094576,employing women
1861278748,goods made
55783063,primary concern
2127848399,underlying need
1352021330,bayou overflowed
1437491239,certain number
239171684,civil relationship
2036049547,colored soldiers
3230715604,serious situation
1798967836,anna douglass
3327279217,letter follows
2558064684,edith abbott
3150246896,others besides
3729560238,major departments
3432357122,asking us
3529913147,unexcelled stand
3961398880,special contract
559676577,negro must
616011425,sick child
1459106094,naturalization laws
1748946256,wage law
334032620,newspapers throughout
3162555589,estelle hellman
1657796833,large groups
2894088732,fair  return
3999094214,every child
1040746103,nervous indigestion
590079749,addie young
2901661869,liberty loan
3666949406,determined men
3241787027,lillian kerr
524083090,poole decision
1443928953,regional conferences
3450765662,james donaldson
1065570110,uncle john
1722750747,royal academy
2098124485,must consider
4044586414,toussaint looked
3324308149,glances toward
3614012869,restaurant worker
2639695135,white south
2068407179,affirmative ballot
428207735,chopping bee
134658624,rome congress
2633314917,charlotta gordon
835169305,yearly total
1401919134,liaison committee
3510666850,fresh air
3742642759,man desires
2632692411,lucretia coffin
2438413071,sanctified squander
1583867908,constituent leagues
1086813345,child-labor committee
2438112725,occupation whatsoever
917615792,objectionable terms
201351101,frances belford
213226003,without restriction
2584444564,stanton writes
3599928874,night schools
116808196,highest mark
3913469275,every hue
2979648794,helen porterfield
3353329392,equality first
1002310828,union society
3640548472,absolutely necessary
1138398126,open air
990242068,people seem
