concept_id,concept_from_alex_street
3970480962,god knows
1869856020,fifth vice-president
2438124154,fraternal delegation
1003554685,following subjects
2131775467,lois macdonald
847254035,impressive ceremony
2136165676,pay one-half
2455348754,forchhammer said
1904651848,different types
283986857,lady passfield
789409250,full significance
249855269,drug products
3615871065,moral temptation
3958277432,every reason
3999760868,may desire
1732403967,unceasing efforts
223647403,harmony club
2642304253,wednesday afternoon
331735755,japanese men
1321132903,appear upon
2539725207,labor review
546035684,state branch
2344598034,women thrown
1112707768,southern industry
2731229336,father may
4079011676,foreign eelations
589371164,naturally vicious
1219821260,collective farms
2608443656,improved conditions
950317665,twenty-one nations
1126822229,headline reads
80694961,breckinridge writes
1823698386,clarion voice
802693156,wegmuhle p
1586192577,morgan college
3418196821,bright girl
3435812478,might think
705110207,prohibition nominee
882768021,social workers
3696479791,one daughter
3397932389,childbirth convention
1307934346,younger brothers
915954471,properly enforced
194830454,economic pressure
852860795,state militia
3938361250,third st
956926404,secure control
1930991408,services must
3432053549,pay envelope
3697437181,full measure
1206276543,little one
1227417962,employ girls
1129966835,present winter
104962038,could give
4284124949,last named
1736244313,union forces
1554210703,eastern states
1734683150,western street
3351179314,section proposes
3767623178,many children
1243860938,read tonight
963990232,home became
3682169182,lulu bett
1162660948,march issue
921591010,afro-american literature
419788346,young wage-earners
3363838375,forty-two countries
3653506982,almost immediately
1099505140,color line
3041162756,canning codes
356598715,rose schneiderman
2999752510,cigar stands
3534635083,might take
2549380121,women winetasters
3534555353,must give
3741831573,sadie rich
1162671318,pacific grove
2458974314,industry involved
1575105817,symbolized better
113399354,universal alliance
281853483,residence requirement
863421765,kaiser wilhelm
1400011370,physical training
2615528865,elizabeth j
3544232763,british delegation
698805590,recently published
1391628127,toiling women
3094674664,petit juries
4125652235,language used
1062292763,free verse
2799371029,economic reasons
3921171377,business ability
330076008,probably know
138348784,six-hour day
679859134,waterville sentinel
1890616589,birthday cake
3633498157,drivers involved
3339174149,present grounds
3693001024,local pride
4011638662,keep women
