concept_id,concept_from_alex_street
915674906,lyles
2920102062,conflicts
2896530530,serving
2898444867,experiences
1791733588,broadcasts
1057443178,celebrated
2912384488,beverages
1247249702,designed
1404937430,eternity
1753281434,oases
46068669,expected
1731873435,warrant
815371442,pestilence
2915207393,mckeesport
140002671,absence
113889587,upheld
1266146008,coaly
84119156,weekly
2957306758,heroism
84402345,counter
1696830335,courting
1410856914,petitions
510664229,lynchings
3213153457,directory
3217813723,grey
94606851,reserves
3659688239,buying
2812834310,editorial
2719918094,dresses
3898959365,trade
510907033,wearily
3488533059,page
2881111041,housewives
2413578196,iceland
1370129201,harvard
1311581965,chapel
3890870036,nations
2320501111,harm
3906681647,faced
2358315026,giving
1849045942,wage-earning
4244608862,mcdonald
847784259,cont
2617324554,transfer
3503618038,cashier
3366514276,conflict
3689749211,exposition
412291219,whole
592030512,truly
3424564216,horses
3168469128,writer
3045876184,equalizing
2853639317,vice
47987511,servants
2294374522,odalie
2735236482,library
822633297,circle
2234203567,unity
3872810217,stockholders
2885143706,small
2252892228,treaty
2417018429,supposed
892503340,thompson
3750439232,begun
4227828165,lift
3115495431,males
2658608687,voices
135847979,conquest
472338345,expressed
1929785069,vicksburg
1695097696,typists
479672288,acting
1390739978,gone
3433864173,ghent
218671524,arbitrary
631963496,manager
2733196995,justice
281823834,judges
3971067860,companion
4182197880,unthinkable
2429442520,cellars
3675971065,bennett
1119136155,jobbers
4138017211,deciding
3890156822,bride
1662561282,rotter
2071733425,shoot
1851162247,declaring
4162973098,subordination
3889662216,feeling
3816438208,assistance
1984673755,smoke
1823753247,farm
2580366611,initiative
2760578205,northwestern
951107655,stationery
5258682,rector
3942459203,settle
2707444716,assisted
1587777172,medium
