concept_id,concept_from_alex_street
1216252549,collecting
232742294,creation
4083501198,stop
2497404880,costumes
1715570016,watson
2239983278,straight
3732517961,racial
1857187649,lombard
4274166258,value
1510347599,chick
1547686130,marching
2549018249,delightful
2217333626,reappointment
3061542281,tender
355690780,busy
659418779,engineer
2084154935,rented
2088087174,recognizes
2272816144,auguste
1489812521,covered
2937828799,month
1801773453,stronghold
2585564654,forty-four
1991725849,alcazar
1796334645,nobility
360615273,affiliations
1377820202,brain
2254121021,dakin
3003796554,tillman
1153397667,select
2643099613,sound
3034821512,begins
1216357145,advancement
316296479,descent
1762783506,chemicals
3217200453,hope
3545386354,rank
1528223001,steamboat
2139295179,demand
1406177921,laundresses
2283252561,pupils
578572704,betterment
2546616663,competition
1260157605,pilgrimage
3458225854,headlined
3311986108,hearers
4057855319,readiness
3336671446,pressure
3000706398,dock
3752320651,fork
2995664479,acceptance
411922785,carefully
2917606730,speakers
3704445320,idealism
4216586493,peake
638611241,curricula
1959072384,listening
1307687824,patronize
3004086667,clinic
4277820705,evidence
2483893268,cigar
2191241636,variety
4221024181,glenbrook
1776653750,journey
671228099,shanghai
1564283318,fraternal
1797994637,mason
1591828550,cast
1200981141,towns
527587861,mourning
2611581203,dreamed
1085614075,breaking
154910547,love-feast
1991376715,visited
3474968381,extracts
1082377993,chances
2120005237,created
4237850877,highest
1174162971,spending
1502555150,faculty
3338759464,seydell
4087022598,located
169093910,purchasing
1902376818,purse
2244340572,morristown
3983715148,democracy
2835846906,paid
2140444002,reconsider
4269793598,aviation
4052750114,result
1894430405,staunton
1187986458,convinced
3387319807,felon
1683645679,discrimination
54626710,ballot
987254704,phases
3772901258,lewis
174043810,recommending
683281368,manufacturing
2835982524,circulars
