concept_id,concept_from_alex_street
1299840127,millet
1267164114,elementary
2550913024,immediate
3592770468,shay
2990418784,respectable
899889460,doubleday
1937765556,colorphobia
4113629256,outspoken
2490741555,fruitful
302004047,flotilla
1444485445,haden
752158665,newness
637243435,juengling
73437705,bracke
2656184517,nettesheym
3300075418,unsocial
3134523266,cassatt
2909554281,goodwin
3860777835,kingsley
1982315685,manet
1891203827,asserted
1245678727,childs
3658329099,mumbled
4115491914,hastings
2408338765,fuchs
3974242316,heir
3596853103,suite
984382008,absorbed
1268519619,wardrobe
367594861,undoing
1247565,askin
3000947053,verified
687553046,nigeria
1192350401,rained
467193451,railway
2828482618,braxley
2391665369,elevated
1240461028,yucatan
2799376047,mornings
2866246712,hamant
3442222917,bitter
2534829677,stanfield
3249841746,smallpox
3039188868,seeds
689800865,judea
270824745,cheaply
3062823105,pandemonium
2071967947,offers
2224981224,commision
2442720996,handicapped
1842060050,sidewalk
2884425685,high-toned
1551559253,sherry
2246082383,gentil
2506035021,vetoed
3008294277,clothe
568928800,hayes
2045752416,emptied
2606596783,coercion
3073758790,henceforth
1704576927,worrying
4000157386,booze
2820617462,bowery
2516628009,disgraced
1551509872,pedagogy
2790647556,illustrated
3326011812,belgian
44927182,calmly
1697956187,bars
2637952217,trembled
3835979916,carruthers
2108597039,approving
3776811955,certainty
3249177829,inconveniences
3935844647,skellet
2035223417,wires
184545168,faintly
4089450896,accommodation
1640587433,cardwell
154903578,martel
794204179,ensley
1073959492,cheered
2573104458,frugal
2989842038,bumping
3832148190,rabbits
1651188162,iris
4122291699,anti-caste
2279113006,embargo
3999638882,comforts
3297383414,stockman
3846533826,zones
2490006706,bramwell
378527081,boxes
3478445789,reprint
815424244,confusion
3533184207,revelation
2931251565,nevare
812755398,starch
3728768336,coalition
439816168,aristocracy
