concept_id,concept_from_alex_street
3526028763,marti day
4144104824,individual girl
273929597,hilda kratsch
3147593493,various occupations
2419714519,food value
1050594199,public institution
2594591514,american universities
3701763547,professor j
706395800,lombard streets
3360732884,party upon
3536523286,open hearings
1337912066,new war
3868917016,washington preamble
973923804,make possible
2187426256,printed matter
780868684,suffering injury
1397817784,private organization
662093587,second concert
1360887516,whole race
4190341898,union today
3120831598,sentiments adopted
756322221,reasonable chance
278024490,also received
2973698479,lynchers offer
69410902,residence abroad
1640814821,corresponding right
1458911382,coward plays
1067655342,alimony payers
1225310641,woman minister
2636150860,little mother
1798780106,national freedom
779798166,american girl
1702516069,medical course
1628159023,thirteen years
4005416283,japanese rule
4235460086,excellent report
3711118297,john adams
2726899306,business men
4269731952,last census
2983132338,maggie l
1486059162,anna westergaard
2831513599,full benefit
116636098,maud norman
4097598904,organization campaign
793747353,merlon station
1179865826,essential industries
695657586,ada taylor
2103173217,large scale
2519894610,nannie burroughs
2086874320,every seat
1392920271,president bethune
864551617,ed armold
4204719071,specific bills
3792137768,free love
3928009145,graceful carriage
1913593432,electoral board
1539592634,interest growing
1718599704,greek woman
3210313170,help pass
2145511028,meritorious service
3480890355,lillian bonds
95283904,come forward
3663684975,fair wages
1845346150,joint right
1929089867,fourth session
1786215012,negro citizens
2261958853,postage stamp
4069720058,paris convention
742266587,woman governor
2372628992,sole source
3578687278,millie goes
3046850811,program friday
821447905,simon michelet
69921274,religious instruction
3966221525,money income
3536076375,feminist demand
1011451045,next month
3929170702,whereas employment
4233238712,lord bless
233684712,believes women
1840253565,unlimited right
1870227148,bellflower ave
3792284695,second book
1637008197,f rom
2645569228,say things
292042014,congress movement
1380885037,federated women
852778170,character enough
3346394655,first word
4137901802,make exceptions
1087329098,laws saying
3318826771,farm women
1130138931,chocolate flavor
526426703,important offices
2733595816,splendid contribution
2238609643,twenty-two republics
1854177131,hotel worker
3212141440,one sex
3142464979,german nationality
1799692120,early leaders
