concept_id,concept_from_alex_street
4110743313,excused
3101976457,martyrdom
2074031037,qualified
207547689,swept
2657086926,executive
3700555129,fully
745723023,sword
873811650,leipzig
3990912442,kindergartens
1675457011,ransley
564136953,paused
3946260592,menace
2280052350,destruction
1444080353,bottle
2660892914,admiral
4174674277,learn
1683527160,thunder
3745809824,peru
755867413,peas
3714750717,instrument
4133333446,presumption
2977919577,murdoch
3402234413,proportion
3639596249,collegium
1981977484,claper
2677402715,paint
3537518227,copeland
3306761652,fulfill
530796866,discover
700383641,prohibition
3373253195,payment
4201604879,street
981819703,scheme
2976472347,april
1887055065,mile
1846576795,belgium
2175704798,efficient
3053107409,birmingham
762665351,woes
1647543069,card
1967947757,exhibition
1066270591,sciences
233781125,transferred
1802597843,litigation
1736864499,jock
1490597378,mmes
11801416,figure
3143666320,groom
3116132530,production
1513244457,dunbar
3689369958,airplane
197605923,fair
1406139755,kruse
3607027153,matthews
2536109097,klan
1070517500,someone
1739844686,lake
2542325644,acquired
3235804044,gets
3695318391,bohemia
317494513,checked
2671174008,taxi-drivers
3155619100,mentioned
942780662,peak
4149433437,cost
3664616160,graduating
2832922619,broadened
3011673881,battel
238728168,glastonbury
2279412345,play
71601587,raised
3178033900,masons
3107948642,requisitions
1335852753,confined
3377110864,either
1518841521,norton
747751268,careers
2497891390,worship
2520522085,opposing
4220458626,dared
1418083847,helen
816491882,derricotte
3895478,welfare
1285970134,studio
2488548394,immorality
141297640,theophilé
464357018,wilmington
2258204710,observations
690944460,sought
2695152477,finishes
1632811958,source
2097967309,dedicate
2838134162,nomination
3860063259,labors
3864387549,cable
2348978012,obstetrics
232276030,thus
3437806113,siam
3072807464,plants
803460237,export
