concept_id,concept_from_alex_street
882905940,english bar
405822043,blaine school
2980908467,following departments
2892402235,effective service
3654458348,room registry
1412041378,separate existence
1205889068,betcher writes
1506923262,by-laws may
2036358089,clara gonzales
280235486,largest gifts
2737155266,bring women
642785033,women physicists
1888656246,friendly interest
1018902309,colored citizens
3798323622,colored parents
2486629195,greatest diversity
3881752649,hoosier women
743242187,council adjourned
3344802587,big business
1188426879,age limit
2250044151,bringing information
1656017690,also visited
1928827225,decent living
2601134244,thinking deeply
3385062218,two-thirds vote
2954466265,parliamentary law
2769508557,ephraim gray
2883935674,philanthropic work
2612358434,urban league
1110713493,restrictions shall
504434359,exit capacity
481107654,economic endeavor
2706055717,best results
1946223303,economic slaves
2201384541,cannery sheds
427225743,dominant sex
1509385771,trinity mission
1545429836,early  passage
3770454742,bldwell parkway
325319288,newspaper editor
1938236426,title ii
3132131384,orange county
4122582577,somerhausen says
3258068485,almost shouted
835162706,children involved
1406639166,endicott peabody
2396741831,late issue
2393396799,main body
3451036934,great unfairness
1459623229,every pursuit
1625031617,never deal
3942993910,women generally
3991742418,galling chain
4051454011,marriage law
2477598061,organization among
1754493376,lady aberdeen
163966090,helen e
2191909306,household word
3517475751,christian religion
1896070987,legal right
3167016299,intellectual attainments
2504500758,level lower
2444916662,edith jane
455659397,florence simms
61463015,many pieces
2621226832,go away
486381173,celestine edwards
2479557667,fifth commission
1514505780,day-time jobs
2897043313,employment offices
3168050853,bureau says
3448736398,illinois corporation
2721363729,large quantity
1619391753,proper moral
557634740,larger factories
2065264642,colored patriots
769900171,deeply sensitive
3928409192,frances ingram
206573291,today enjoyed
3303115262,charles l
2738995012,proper age
1552304746,fewer opportunities
3093908668,women upon
1679260789,persons solely
1144538753,bertha lutz
3943960945,five-minute talk
1619380434,limited partners
594837646,supporting others
864375054,league protests
1851463062,first volume
4223692832,noblest thing
2081107082,worthy citizen
3391635338,last decade
846956431,party campaign
1370045245,women meeting
1022977286,pamelia hubbard
3296938250,fainting hearts
1640045171,nineteen candidates
4221910300,sunday-school class
3150843455,tariff barriers
