concept_id,concept_from_alex_street
2001585897,knopf
3199862315,talents
268602553,playing
4269128119,vigil
3596545378,faithless
1534781273,consul
1528760561,plow
781379279,londonderry
3540886523,retains
3857682776,blossom
986295909,blacksmith
2881586612,sun-
3563523605,pleasures
2381347123,proclaim
2290181660,dances
1821324976,riding
4163984616,spokesman
2992143089,crises
2205495574,intensity
3803090192,ensure
22481282,travelers
1494936243,worthwhile
1623340637,bunand
2234956887,liability
833270195,hearer
3965191040,foolish
297840561,shoots
2220360427,hole
2472807213,workrooms
2505037353,affair
2506821119,arthur
2004275097,freaks
1125779756,salesgirls
3008171060,fools
518893465,lakey
898268553,neutron
744601472,plaster
3011417621,hicks
3438783093,interviewing
2350436289,executors
3823057388,sounds
1957205999,karavelova
3017562846,afflicted
38565989,doubled
4000033717,tabu
172136397,howells
4175822987,trips
2809118973,meigs
830159262,wildwood
1136894600,corners
2371053090,sbould
3004165424,industrially
3900045026,shuddered
2561391244,cowlicks
1116191012,drops
2226054296,allotted
3897130891,schedules
2359804170,sofia
896409077,menafee
2928966058,advertised
2116626276,waldorf
1059367952,hackensack
3430257171,creek
954619317,diminution
1697270218,hampers
2469549143,regeneration
947392396,shout
2412688125,plainer
2663520282,veteran
2073979885,mountain
1023492991,dolan
2539055139,sorority
898580875,swinburne
4054144904,adjusting
482353196,attainments
1501167828,reeves
1968053834,slattery
4017421632,stubborn
1938953586,huge
242448240,co-worker
954615296,unwise
3018106047,ninety
1977136650,sculptors
2826185262,probated
1557540546,darn-ell
3685720249,measles
215599359,sanville
471618068,recipts
284142486,meats
806068820,quest
3537087740,fayerweather
286662954,chenery
2861003372,excellent
1114638668,utmost
19995202,sport
2135508979,span
2585102283,entrapment
1279177221,concluding
2826713937,lyman
690712846,macfeat
