concept_id,concept_from_alex_street
2858622147,latin-america
520818109,kelsey
3925217699,negligence
3479245287,metal
3352788111,earth&apos
3809039945,shipped
1343631070,insists
2249050753,derived
3010139813,morbidity
2723271475,culminated
989720683,esteemed
4028757747,cong
1345584880,obedient
316308828,abortions
4083455472,satire
1289809010,nursed
448083381,portray
3754023419,prothonotary
1949823596,producer
3097765385,reinstate
930220638,helps
3608057252,groove
1033438984,climacteric
2964717288,properties
3105617593,eights
4262214919,colleague
2145455295,foggy
2396656400,shoe
3645012142,condemning
2561548739,nordenholz
1333997676,corinthians
3087418221,flags
3786398587,salespeople
1839790993,astounding
3471572423,truths
4215536353,abolitionists
142720049,owes
3440462428,jacket
3137810591,super-servants
3614144543,attributed
1371495404,regaining
4188209779,generosity
3366197626,sari
1504314873,misapprehension
3549029508,alvarez
731054843,authorship
3295560215,womans
2931285247,acknowledge
22709120,preached
1212908137,munson
1271664307,cosy
676853029,godfather
1945076054,dentists
2894987276,meaningless
539223419,barbers
3662057848,schemes
3026647198,beauchamp
931562342,locally
2591409642,accompany
1354718738,lillie
2750142131,introductions
1191503856,carpenter
952874123,insert
3540725535,webster
1457944916,shopkeepers
4184247089,stress
3942736171,embarrassment
2301982907,shreve
2129403752,vashti
2942000798,festival
3690787198,stamford
3580152317,rosario
2366185162,balch
1665801382,gleason
2084275685,sympathizers
2115220474,pedestals
931746237,director-general
3580983121,pertains
4107382420,europeans
2816223707,ablaze
1184471902,permanence
2930412622,lucky
2346810406,hindrance
2847382013,dynamo
4284252799,inflicting
2991354373,octopus
2880348219,peyton
1592732030,panacea
1116435590,eagle
3916644136,additional
3701940962,comparisons
3570046842,chattering
969371699,slam
131243024,stir
1241193201,properly
1962084650,marshfield
935985691,fifth
4059346534,intelligences
3889554206,apologies
374168190,anarchy
