concept_id,concept_from_alex_street
3084930058,syracuse branch
2357310829,harry january
863739459,little ones
2250397065,lucy thurman
3942979146,branch retains
278386270,blessed name
1002991952,oberlin conservatory
1426120011,club home
710176322,haines normal
2350913262,lady lytton
881298603,elmira board
2828076342,one week
2286715124,anthony week
55362657,negro prior
2563136375,caroline harrison
997479992,typhoid carrier
2310350718,hollenden hotel
1889197150,except women
2708698071,pierre houdicourt
3681845035,organized workers
2699128235,peter j
1779713,state committee
2554254137,thy body
1125000470,larsh case
3542814142,female teachers
3783144099,national president
2446505566,female slaves
2850599443,artificial flowers
3959008158,said compact
1333993983,stephen griggs
2024278259,congressional record
2456586876,investment fund
199211766,far south
4284178369,bunting vs
3664793742,washington street
3293128459,jose collins
3369795860,come together
1623931282,negro youth
805196246,working children
4143032396,wrapping employees
775516694,local chairman
3372623344,executive director
983115106,french government
1147325880,per month
968465407,normal school
1881238686,president ingraham
942132934,eva bowles
2864744140,regular meetings
349616708,great city
806839491,katherine hawes
2359071980,justice siddons
3178396933,ione e
3417992107,eldest son
3428449023,public law
1300848553,congress campaign
2103211238,candy manufacturers
2327406037,jus soli
2725308019,socialist movement
4245814611,baker points
2802301202,women veterans
2469330124,great federation
3859757801,pay day
581776055,boy problem
3967479534,south central
2791102802,law schools
4116250446,economic groups
3474600854,real estate
1858442434,chairman cheyney
3920098616,rush hospital
2799175432,labor question
2566218092,red love
2398949500,secondary schools
3200293449,oral argument
1333477512,eight states
2141885415,mattie v
3386886438,american delegation
505401210,nationality commission
2803765523,labor provisions
2137630917,fire prevention
3737991741,income tax
1637297731,eight-hour law
4273565637,court said
2032819548,public life
1064051019,state leagues
2730840319,van skite
2827015685,following members
1036902083,explicit provision
481139325,engineering society
273954803,democratic women
2376028363,illegally employed
3354122110,financial secretary
4228353680,quartermaster general
2975167586,outer door
154747461,means committee
4237391535,jones -clevsland
3640083132,tenement house
2628200602,pioneer consumer
343588887,dependent children
3471323593,reading matter
3363512445,pollitzer said
