concept_id,concept_from_alex_street
3548699655,extended
2593033452,workshop
2961839682,florida
2544485100,justices
1038883266,charaoui
3907838093,exercised
394568107,oshkosh
2720107438,persuade
3039167032,hanging
1145911318,tribe
841547891,essayed
4033758212,clung
530789181,recompense
1750056980,strongly
2953589623,corn
1094964884,merely
486983622,macon
2429426623,ex-president
2319711349,served
2951699606,differential
57566303,basement
3292437920,professor
1192118513,develop
4047849301,chambers
2581175023,raise
651600841,multigraphing
1205446538,successors
1698385735,loudin
3303185434,considered
2714184903,pharaoh
818389077,aware
337088610,cities
1645976244,welcome
257221273,esteem
3740959,striven
311248621,closet
2796814956,least
1213955190,gardens
3066786443,official
2142960626,honduras
1323042464,holds
1487445698,clothes
1097073562,austria
3512777245,achieved
423461472,rigid
2213096366,parliament
1804141517,increasing
518619593,went
3744622468,organisations
2066103567,ways
953061451,cabin
2883618195,hath
769651390,sanford
1927371234,debarred
4220738418,estimating
3594482237,group
2848256970,murder
1191297346,private
3333549330,stevens
341368096,certain
536130364,fate
1023357320,stanton
2078519240,keepers
2337756895,plans
594133468,verse
384137250,arise
2027198471,poland
169889920,adjournment
2499064997,honorary
641516056,lyons
1769419241,misdemeanors
2633535893,brief
135655025,proved
1224303838,athletics
1556644256,impressed
1560445342,fullness
2155759004,better
360625463,author
4058703203,gertrude
2137528890,reserving
1522017002,hurrah
3092298802,texas
66621450,reduced
718447759,mercer
2616209241,reelers
3511938340,regain
1341934141,secrétaire
3131735289,novel
3608517032,mccabe
1712046998,kind
3213613329,robinson
1694943800,heaven
1427905956,turn-
1564900698,cheaper
1438522275,asleep
1794810729,monday
3436728933,kloze
1235616822,suffragist
3919160386,guess
680602737,prefer
