concept_id,concept_from_alex_street
2878292463,state secretary
4135768899,great problems
2662172856,one-party states
3433143678,side door
1018071263,independent voter
1054635589,black sampson
911062461,would vote
3644053269,object lessons
3604087797,hard hit
259808826,ancient history
1413563477,lillian corbett
1802794619,club rooms
3881839850,larue brown
3259187279,slave parents
3521408336,made apparent
1948928460,industrial plants
3396731978,library service
3544483729,local council
2731449906,carried forward
2728265652,great activity
3047561166,supreme law
3507908091,female mind
2622905773,bad enough
4182789326,republican convention
4060588746,want things
1737872096,highly commended
891103314,complete tex
2874284853,federal regulation
1643866966,bishop peach
3665805542,bunce v
4290962148,eyes open
2028964258,kate cummins
242492411,greater things
3226855513,one phase
1888509868,mother said
2547679746,theoretical case
516352983,food obtained
4035760313,opening address
4126599010,genesis reread
601214164,all-sufficient saviour
212754648,witherspoon building
2254523656,economic system
4036690095,titular degrees
3838187189,radium poisoning
334284529,livingston college
308858631,david r
602310081,much remains
1820785746,dress well
3712556430,population control
3156173943,three commissioners
4077631806,accomplished fact
1012896057,louis brandeis
2685046270,audible comment
902364487,chicago woman
947248026,king john
4201577203,automobile trip
1282633272,facts gathered
3266863342,presently returns
3842158363,claimed exemption
3579062949,bob briggs
1011507746,reasonable hours
2922026724,benedict college
4272603349,warm appreciation
4153242002,black said
2600414907,albert e
1040862810,cyclical depression
3429100215,white press
889703547,empty phrase
1150164100,jacob wassermann
1506328339,service comprehended
181241750,proper standard
2500904475,alternate delegate
3373294853,industrial relations
2896818862,menial service
3343129994,bitter pill
3524488325,aunt martha
3817820566,way could
3702443667,summer house
306105461,international reputation
3862370191,whereas thousands
3546583202,bass  prof
2740291818,darkest hours
2192086078,high academic
1784096698,government approval
639417293,holiday season
694454096,grants equality
1151510776,girls get
2091703089,preference shall
2726647024,weeks later
1015588119,national education
3954470533,monthly pledge
3359700357,following clubs
947030354,recently arrived
483745343,development could
2002440842,settlement house
3026776259,havana conference
3254951115,jaw condition
186069484,said miriam
92395661,methodist church
2441943896,outstanding member
