concept_id,concept_from_alex_street
687057795,amherst
608092840,judgments
493053539,bedding
3136849977,reverse
1210342447,nuisance
3362779633,drudgery
1034864465,tibet
730714222,duchesse
1895040675,quible
1426960762,militants
1677318358,swiftly
230757027,adaptation
3667418126,unionism
3866626495,vigorously
2820360648,suva
2641813370,undermines
3239217653,corridor
1896559911,crew
3013997555,phratry
3218918369,cobbler
1116221946,non-support
3243988768,mixtures
249643638,ebony
1372169283,wife&apos
2077707684,korn
220793142,retardation
2756164609,honolulu
1646518648,dijon
3344842309,courtroom
4185634808,transmitted
2777157770,menials
956655099,sumners
3087856035,grievances
1121423406,natural
4092868366,ercome
3310628802,lynn
3209546997,hutchins
3825643605,remuneration
2807135508,znaniecki
1673940945,pretence
1880219840,mendoza
1670662514,credited
2301621023,pesos
2645750063,devil
1590064477,pall-bearers
3659532322,affirmative
3528781189,neglects
3486587793,torch
1103016867,blockade
274834497,mike
931584577,fragrance
3973942021,asserts
504460779,remodeled
159661409,womankind
503027546,realty
3369423725,bust
3524318046,helper
974722618,whyyes
893162260,minish
4272175234,non-payment
4086262544,shientag
273307081,dumplings
323374007,infidelity
2851239798,donkey
1785867623,judiciary
3370707864,lobbyist
1949168304,interim
2408818859,blanche
2508243559,esmond
1937177553,tonic
3821979642,alway
1915173764,youthful
2766778555,hurl
3986686359,thirty-five
2814754140,evasions
761645980,shelbyville
1514044537,tower
1001682816,dentistry
1750668469,acre
2923065205,mounted
1759221471,crummell
93380548,saint
1377813633,morons
4170995645,arbitration
2788266756,crossett
1627451462,govern
4084363974,capabilities
3006433061,doris
2912098540,fortunately
1243705274,politically
1908128438,paintings
1654908178,needlework
813950419,reclassification
4113146482,favoritism
2528013198,authoress
1718950896,knauff
1701264707,banker
1851005040,alec
2288930018,disadvantageous
3330423689,crush
