concept_id,concept_from_alex_street
4131700613,enlightened sentiment among
3475835869,national feminist union
1161188069,alice dugged cary
2109102824,theodore roosevelt took
4082489467,hebrew educational institute
3055115212,great forward step
3668084104,organizing public opinion
411201476,educate public opinion
3840660222,forty state legislatures
701089873,phyllis wheatley woman
937054097,equal political rights
3522021702,first woman governor
2702139240,period per schedule
1872939249,thirty-first annual meeting
92368467,slaughter-house inspection laws
2863589296,national occupational councils
1324132974,judge kirkpatrick says
1328999762,world court adherence
295978553,resisting continental congress
4018644337,anderson-smith motor company
145601504,delegates may like
677642329,twenty-third annual meeting
2952669681,economic advisory committee
888133064,full time secretary
3265324593,ruby aurora black
4084519624,frederick douglas centre
3178790500,whole wheat flour
3418987730,late mamie e
3505837100,california women workers
315238231,human race fulfill
3387331606,person shall work
3865226403,charles bennett smith
1830919721,self made woman
1835301543,special restrictive legislation
3440952715,regular business meeting
3441506746,w e congratulate
3815634087,conductor occupying seats
2628194500,twentieth century magazine
2966377074,aunt sallie shadd
4081590507,new york women
1918097821,north american continent
629943962,interstate commerce commission
1430763333,plain ministerial duty
2443891154,chase national bank
3944173573,child welfare department
1832438339,great many years
4243613372,massachusetts bay colony
2924597529,meharry medical college
2135475376,ticket agent whether
2430794909,last four years
3002052647,child labor legislation
1942021082,positions paying salaries
171451569,administration left much
2180191342,various international conferences
2817932945,wrote several poems
3408488109,paying women less
716699817,four years later
2821204115,hopkins  miss alberta
428431440,great human figure
490824249,twelfth annual convention
3432993348,come back tomorrow
3626897742,fifteen years old
3186382679,minimum wage commissions
2321045025,united states treasury
2145011193,chain store competition
788457258,deprecate domestic service
1225742675,american food  problem
3662758026,hague next spring
2145425715,professional training equivalent
621843744,board proposed methods
1418125244,american women dramatists
1846168430,louise natali graham
3589848110,grand old cause
55899351,said james e
3396732018,improving female education
1768394148,community property vested
1581691126,docteur en droit
2786727408,league public recognition
2131508786,positive christian service
112184854,new jersey assembly
3310251443,new wage board
3059662456,industrial legislation regulations
1881968989,special legislation applying
2374712816,equal rights vol
3601070337,twelve leading colleges
429652031,holding important posts
2626111633,labor standards committee
2503592185,first international protest
3828740943,employment certificate issued
4145726341,president — independence
3930164816,fair wage adjustments
2211943484,number iii save
3690401225,high wages characteristic
228217012,ruth masengale williams
1758677792,league fifth avenue
260278803,girls receive training
2894665977,negro women principals
1313346031,tea given sunday
1291449318,five years later
4198426417,voted upon tomorrow
