concept_id,concept_from_alex_street
795088809,civilization profits
1246774028,economic rights
528375628,raise standards
1641545181,daily prayer
1600882087,common property
1143748626,better nature
2188540820,francis h
1929851432,sterling character
854695699,permanent cause
2198139158,helen thackston
574782574,made friends
3996438846,local problems
2466982078,aurora feo
3551390805,robert w
2798327147,motor vehicle
4089533717,albany office
1277156427,sectional association
473283686,suffrage resolution
2149457427,always worked
4051937099,custom house
2220160630,elizabeth h
3658733979,benella lee
856815036,meeting demands
518923285,pastor wagner
2727342783,public job
862222346,permanent progress
1046926320,usual practices
415170742,women without
3708249770,iowa city
760203119,suffrage association
1362562578,factory employment
3915973944,dangerous occupations
2219004003,customs service
1100702870,mary brown
3547225499,handicap unless
554558567,annotated miss
3910168166,mitchell library
2704501000,female physician
1933699974,prabuddha stri
786706164,advisory council
2749808263,jobs shall
3717235418,ida grayson
3561618610,full freedom
3901400538,terrible report
3057753420,full time
1831591961,think probably
1700260676,scott w
3343685520,wage less
1825723030,dominion parliaments
2290425041,seven cases
1119245870,active workers
3494051903,non-controversial resolutions
1606052098,colored boy
1083163956,large group
7420024,floral tribute
3881135040,second report
2817248261,first speaker
3778027624,voting purposes
3803883363,women magistrates
3477611295,services free
1186745228,greatly hampers
3655302682,card party
545990152,women done
3201788718,seven members
2362458085,black people
1322916444,rachel watch
3953736736,therefore recommend
4076427032,sectional conference
287896776,exchange work
747850254,steady employment
2129649649,would deny
3100577923,general acceptance
3065745175,dorothy detzer
3892988073,trust company
20496093,cordial agreement
3499887222,eight-hour basis
4116302949,mercantile purposes
1091806547,also show
3199166398,would want
2490624519,joseph n
3073877348,treble clef
2092087626,owes allegiance
919519743,choose freely
2386370429,alice gerstenberg
2256350100,progressive legislation
3168489620,eleventh day
3091605722,author describes
3489077072,international treaty
2803640159,world action
89732095,average load
4077385811,nationality question
3621984717,honorable newton
3116109813,separate jobs
2598016804,interesting chapter
1849088885,days later
1142145156,fred c
2191631030,press reports
2031010657,complete accord
1283623537,minutes ago
3341984818,norwalk chapter
