concept_id,concept_from_alex_street
4124794459,dwight fowler
3354992534,dominant party
1395736411,approximately $
2308359195,etta peck
536584270,went hand
36618128,rufus morgan
2335011093,fred p
1842858562,judge allen
4104370632,many unjust
2547996,brown dress
1077132992,lecture tour
2960596870,wept bitterly
2792386787,spoke recently
1430978573,half hours
1860325495,well represented
260763594,tuesday morning
3542679977,judge cline
717496511,college chair
3968757459,dangerously threatened
56735395,van zeller
1133231719,geographical section
1844221959,willits said
2274051607,basement rooms
4250499865,dark cellar
3235817559,judge gary
44033661,wallace frost
2780663,almost one-half
1697275635,drinking wine
3653745075,unknown land
1931215506,lizabeth wiley
84738752,many places
3507829800,press clippings
4158596438,every suffragist
401261733,bill raising
4139470369,suspended sentence
1067730690,equal numbers
2852578305,ella v
3234975113,suitable candidates
742862306,general temper
4031598213,fannie b
3423197320,casey bill
3182356385,blanket amendment
990595178,weekly hours
1331935474,organized kindness
293116356,new genus
3955083042,donald richberg
2011370571,ministerial call
3590035589,good news
2845013693,us interested
3347315575,new ideals
2001036242,shall read
603530485,early day
326333578,english channel
