concept_id,concept_from_alex_street
3981866833,woman chooses
2584168370,mary laudner
3784136123,human family
3235434275,one happens
3984994637,would appear
3790860230,emergency spread
3297137177,legal recognition
4268925282,nations assembly
679322753,social agencies
2712655913,trial board
1177781536,large majority
2203937137,drawing room
4127638194,grocery chains
1103264506,christmas present
1927552453,discouraging tipping
2165178933,shall women
3488785945,empire state
1766454190,outstanding feature
4123525242,favorable traits
495265689,morrison found
960038107,isabel e
89032275,mount vernon
1228136138,jerome e
778072485,may work
3711879213,together knocking
3782783090,plain people
2166290804,hotel belvedere
4283562949,full work
3336070972,many lines
1904615456,highest ideals
3068195024,common welfare
4291547728,rabid feminists
2680274118,isolated cases
1420995590,results showed
114620368,foods produced
470723739,brumfield said
1825653417,women journalists
1512086600,vigorous offspring
3999051796,hour-week law
843546191,various women
2655721054,maternity legislation
621291016,appellate court
2213390971,wage determinations
3301607031,intensive organizing
2586125358,libyan sibyl
3833723618,male issue
1845412261,next thing
474022823,national costume
2236307361,en route
2657788258,negro hospitals
4268997215,shall continue
1758490759,july st
977258762,resolution follows
2686898783,gertrude ran
141779833,deal equally
2839012033,negro music
4192102762,czechoslovak immigrants
3445199072,organizing secretary
1107890509,equal suffragists
2322550000,veteran leader
2571400332,bad hours
3869907621,permanent employment
209956590,white dress
536172957,wage-earning ranks
2807730489,academic lines
4021967072,trade said
741457227,judge linebarger
355193095,labor policies
3878183583,industrial inequality
1933217920,right use
2539636884,beatrice bowles
3671522830,jim-crow car
3518595130,get jobs
3033333400,first board
2037556494,us know
3270920792,american  editor
2942252920,colored suffragists
4237229085,first page
3699277191,richard hill
2536582047,women employees
3538673042,business buildings
980020735,part due
1767851085,round heah
641455232,mary jackson
1439086632,rd congress
2942031207,honored dead
2269390295,august number
352590007,except perhaps
337965694,criminal evidence
1373550411,japanese member
1252740704,beacon club
2790983643,whole history
2418956565,contemporary poets
2810946943,yellow pamphlet
3729899310,senator felton
292119228,soon learned
1342758421,otherwise qualified
1723167082,could hear
2049291791,latent possibilities
3235394462,two words
